,hardware_spec,embedding_index,horizon,hcxh,hcxh2,twoq,twoq2,h-h2,h-q,h-q2,h2-q,h2-q2,q-q2
528,fake_lima,1,5,0.841568367032,0.8497957119107743,0.8416143880434754,0.8527192177700408,-0.008227344878774301,-4.602101147543891e-05,-0.011150850738040785,0.008181323867298862,-0.002923505859266484,-0.011104829726565346
529,fake_lima,1,6,0.841568367032,0.849842304871659,,,-0.008273937839659018,,,,,
530,fake_lima,2,2,0.816639911262,0.8166389346,,0.816638912047,9.766619999407311e-07,,9.992149999638045e-07,,2.2553000023073366e-08,
531,fake_lima,2,3,0.816639912046,0.8166389346,0.8166489188,0.816638952982671,9.774459999167817e-07,-9.006754000062678e-06,9.590633289757733e-07,-9.98419999997946e-06,-1.8382670941008428e-08,9.965817329038451e-06
532,fake_lima,2,4,0.816639912046,0.8166389346,0.8166489188,0.8475731986623087,9.774459999167817e-07,-9.006754000062678e-06,-0.030933286616308786,-9.98419999997946e-06,-0.030934264062308703,-0.030924279862308723
533,fake_lima,2,5,0.816639912046,0.8372617381755932,0.8166489188,0.8475732026615396,-0.02062182612959329,-9.006754000062678e-06,-0.03093329061553962,0.020612819375593228,-0.010311464485946331,-0.03092428386153956
534,fake_lima,2,6,0.816639912046,0.837485136221226,,,-0.02084522417522605,,,,,
535,fake_london,0,2,0.841186152632,0.8411805904,,0.841187151781,5.562231999989287e-06,,-9.99148999980548e-07,,-6.561380999969835e-06,
536,fake_london,0,3,0.841186152632,0.841189002205904,0.841189002205904,0.841187151781,-2.8495739039513523e-06,-2.8495739039513523e-06,-9.99148999980548e-07,0.0,1.8504249039708043e-06,1.8504249039708043e-06
537,fake_london,0,4,0.841186152632,0.8411974140959261,0.8411973969155343,0.8523703765291952,-1.1261463926048876e-05,-1.124428353427298e-05,-0.0111842238971952,1.7180391775895032e-08,-0.011172962433269151,-0.011172979613660927
538,fake_london,0,5,0.841186152632,0.8440084821458339,0.841205826070067,0.8523703822944219,-0.0028223295138338766,-1.9673438066969418e-05,-0.01118422966242183,0.0028026560757669072,-0.008361900148587953,-0.01116455622435486
539,fake_london,0,6,0.841186152632,0.8450186255646769,,,-0.003832472932676856,,,,,
540,fake_london,1,2,0.736516940141,0.7365025889,,0.736516940141,1.4351241000021275e-05,,0.0,,-1.4351241000021275e-05,
541,fake_london,1,3,0.736517940142,0.736509953925889,0.736519946325812,0.736516940141,7.986216110977828e-06,-2.0061838119644904e-06,1.000001000006634e-06,-9.992399922942319e-06,-6.9862151109711945e-06,3.0061848119711243e-06
542,fake_london,1,4,0.8153067342345908,0.8153024642606469,0.7365273075254273,0.8016885559759626,4.269973943871186e-06,0.07877942670916349,0.01361817825862821,0.07877515673521962,0.01361390828468434,-0.06516124845053528
543,fake_london,1,5,0.8153067342345908,0.8368115813924802,0.7479535040666112,0.801688623381815,-0.021504847157889473,0.06735323016797956,0.013618110852775756,0.08885807732586903,0.03512295801066523,-0.053735119315203805
544,fake_london,1,6,0.8153067342345908,0.8443113931219897,,,-0.029004658887398893,,,,,
545,fake_london,2,2,0.841186152632,0.8411805904,,0.841187151781,5.562231999989287e-06,,-9.99148999980548e-07,,-6.561380999969835e-06,
546,fake_london,2,3,0.84118815093,0.841189002205904,0.841188993605818,0.841187151781,-8.512759039902562e-07,-8.426758180135607e-07,9.99148999980548e-07,8.600085976695482e-09,1.8504249039708043e-06,1.8418248179941088e-06
547,fake_london,2,4,0.84118815093,0.8411974140959261,0.8411974140959261,0.8523703765291952,-9.26316592608778e-06,-9.26316592608778e-06,-0.011182225599195239,0.0,-0.011172962433269151,-0.011172962433269151
548,fake_london,2,5,0.84118815093,0.8420513710225827,0.841205817469809,0.8523703822944219,-0.0008632200925826616,-1.766653980905808e-05,-0.011182231364421868,0.0008455535527736036,-0.010319011271839207,-0.01116456482461281
549,fake_london,2,6,0.84118815093,0.8421910427562647,,,-0.0010028918262646735,,,,,
550,fake_manhattan,0,2,0.845110348263,0.8451030512,,0.845109349372,7.297063000066828e-06,,9.988910000258144e-07,,-6.2981720000410135e-06,
551,fake_manhattan,0,3,0.845111347154,0.8451030512,0.8451130456,0.8451103170976008,8.295954000092642e-06,-1.6984459999536128e-06,1.0300563992871048e-06,-9.994400000046255e-06,-7.265897600805538e-06,2.7285023992407176e-06
552,fake_manhattan,0,4,0.845111347154,0.8451030512,0.8451130456,0.8528890981711537,8.295954000092642e-06,-1.6984459999536128e-06,-0.007777751017153611,-9.994400000046255e-06,-0.007786046971153704,-0.007776052571153658
553,fake_manhattan,0,5,0.845111347154,0.8489792751291856,0.8451130456,0.852889119983766,-0.0038679279751855367,-1.6984459999536128e-06,-0.007777772829765994,0.003866229529185583,-0.003909844854580458,-0.007776074383766041
554,fake_manhattan,0,6,0.845111347154,0.8491258870927731,,,-0.0040145399387730984,,,,,
555,fake_manhattan,1,2,0.832868854458,0.8328600536,,0.832868852499,8.80085799992436e-06,,1.9589999622482424e-09,,-8.798898999962113e-06,
556,fake_manhattan,1,3,0.832868854458,0.8328600536,0.832861724899464,0.832868852499,8.80085799992436e-06,7.129558535989844e-06,1.9589999622482424e-09,-1.6712994639345169e-06,-8.798898999962113e-06,-7.127599536027596e-06
557,fake_manhattan,1,4,0.832868854458,0.8328600536,0.832861724899464,0.8506095813863245,8.80085799992436e-06,7.129558535989844e-06,-0.017740726928324513,-1.6712994639345169e-06,-0.017749527786324437,-0.017747856486860503
558,fake_manhattan,1,5,0.832868854458,0.8328600536,0.832861724899464,0.8506096000844827,8.80085799992436e-06,7.129558535989844e-06,-0.017740745626482757,-1.6712994639345169e-06,-0.01774954648448268,-0.017747875185018747
559,fake_manhattan,1,6,0.832868854458,0.8328600536,,,8.80085799992436e-06,,,,,
560,fake_manhattan,2,2,0.84273780818,0.8427357488,,0.84273780818,2.059379999974631e-06,,0.0,,-2.059379999974631e-06,
561,fake_manhattan,2,3,0.84273780818,0.8427357488,0.842737306942656,0.8427380310599312,2.059379999974631e-06,5.012373439639006e-07,-2.2287993117764415e-07,-1.5581426560107303e-06,-2.282259931152275e-06,-7.241172751415448e-07
562,fake_manhattan,2,4,0.84273780818,0.8427357488,0.842737306942656,0.8525998590764039,2.059379999974631e-06,5.012373439639006e-07,-0.009862050896403907,-1.5581426560107303e-06,-0.009864110276403881,-0.00986255213374787
563,fake_manhattan,2,5,0.84273780818,0.8467826116111274,0.842737306942656,0.8525998654894797,-0.004044803431127453,5.012373439639006e-07,-0.009862057309479755,0.004045304668471417,-0.005817253878352302,-0.009862558546823719
564,fake_manhattan,2,6,0.84273780818,0.8468547694771026,,,-0.004116961297102595,,,,,
565,fake_manhattan,3,2,0.83282017177,0.8328233384,,0.83282017177,-3.166629999995507e-06,,0.0,,3.166629999995507e-06,
566,fake_manhattan,3,3,0.83282017177,0.8328233384,0.8328233384,0.8328208818811528,-3.166629999995507e-06,-3.166629999995507e-06,-7.101111527685333e-07,0.0,2.456518847226974e-06,2.456518847226974e-06
567,fake_manhattan,3,4,0.8418799766922727,0.8418924330703663,0.8328233384,0.8513137007489548,-1.2456378093661513e-05,0.009056638292272656,-0.009433724056682191,0.009069094670366318,-0.00942126767858853,-0.018490362348954847
568,fake_manhattan,3,5,0.8418799766922727,0.8459845442970331,0.8328233384,0.8513137402056278,-0.004104567604760412,0.009056638292272656,-0.00943376351335512,0.013161205897033068,-0.005329195908594708,-0.018490401805627776
569,fake_manhattan,3,6,0.8418799766922727,0.8461948243017302,,,-0.0043148476094575505,,,,,
570,fake_manhattan,4,2,0.832821171771,0.8328233384,,0.83282017177,-2.1666289999888733e-06,,1.000001000006634e-06,,3.166629999995507e-06,
571,fake_manhattan,4,3,0.832821171771,0.832831666633384,0.832849979866464,0.8328208818811528,-1.0494862384025083e-05,-2.880809546401686e-05,2.8988984723810063e-07,-1.8313233079991775e-05,1.0784752231263184e-05,2.909798531125496e-05
572,fake_manhattan,4,4,0.832821171771,0.8328399949500503,0.8328666356797894,0.8513137007489548,-1.8823179050331262e-05,-4.546390878934492e-05,-0.018492528977954836,-2.6640729739013658e-05,-0.018473705798904505,-0.01844706506916549
573,fake_manhattan,4,5,0.832821171771,0.8328483233499998,0.8328832941987987,0.8513137402056278,-2.715157899979559e-05,-6.212242779868316e-05,-0.018492568434627765,-3.4970848798887566e-05,-0.01846541685562797,-0.018430446006829082
574,fake_manhattan,4,6,0.832821171771,0.8328566518332333,,,-3.548006223330624e-05,,,,,
575,fake_manhattan,5,2,0.832704859756,0.8326965488,,0.832704858712,8.310955999957237e-06,,1.0439999975631054e-09,,-8.309911999959674e-06,
576,fake_manhattan,5,3,0.832704859756,0.832704875765488,0.832713202730976,0.832704858712,-1.6009488068569055e-08,-8.342974976094375e-06,1.0439999975631054e-09,-8.326965488025806e-06,1.705348806613216e-08,8.344018976091938e-06
577,fake_manhattan,5,4,0.832704859756,0.8327132028142457,0.8327215298630033,0.8511280367034544,-8.343058245707802e-06,-1.6670107003347034e-05,-0.018423176947454434,-8.327048757639233e-06,-0.018414833889208726,-0.018406506840451087
578,fake_manhattan,5,5,0.832704859756,0.8327215299462738,0.8327465115921705,0.8511280510986521,-1.667019027384864e-05,-4.1651836170553125e-05,-0.018423191342652134,-2.4981645896704485e-05,-0.018406521152378286,-0.01838153950648158
579,fake_manhattan,5,6,0.832704859756,0.8327298571615732,,,-2.499740557326824e-05,,,,,
580,fake_manila,0,2,0.843080820968,0.8430847018,,0.843079821392,-3.880831999980572e-06,,9.995759999714693e-07,,4.880407999952041e-06,
581,fake_manila,0,3,0.843080820968,0.8430847018,0.8430847018,0.843079821392,-3.880831999980572e-06,-3.880831999980572e-06,9.995759999714693e-07,0.0,4.880407999952041e-06,4.880407999952041e-06
582,fake_manila,0,4,0.843080820968,0.8430847018,0.8430847018,0.8528179120613492,-3.880831999980572e-06,-3.880831999980572e-06,-0.009737091093349193,0.0,-0.009733210261349212,-0.009733210261349212
583,fake_manila,0,5,0.843080820968,0.8430847018,0.8430847018,0.8528179166898985,-3.880831999980572e-06,-3.880831999980572e-06,-0.009737095721898514,0.0,-0.009733214889898534,-0.009733214889898534
584,fake_manila,0,6,0.843080820968,0.8447150491867172,,,-0.0016342282187172819,,,,,
585,fake_manila,1,2,0.837537909376,0.8375458494,,0.837537909376,-7.94002399995275e-06,,0.0,,7.94002399995275e-06,
586,fake_manila,1,3,0.837537909376,0.8375458494,0.8375458494,0.8375382436510336,-7.94002399995275e-06,-7.94002399995275e-06,-3.3427503354221955e-07,0.0,7.6057489664105304e-06,7.6057489664105304e-06
587,fake_manila,1,4,0.837537909376,0.8375458494,0.8375458494,0.8519986309682708,-7.94002399995275e-06,-7.94002399995275e-06,-0.014460721592270742,0.0,-0.01445278156827079,-0.01445278156827079
588,fake_manila,1,5,0.837537909376,0.8375458494,0.8375458494,0.8519986452888739,-7.94002399995275e-06,-7.94002399995275e-06,-0.01446073591287389,0.0,-0.014452795888873937,-0.014452795888873937
589,fake_manila,1,6,0.837537909376,0.8418385239314147,,,-0.004300614555414639,,,,,
590,fake_manila,2,2,0.839920831878,0.8399166462,,0.839919832585,4.185678000090398e-06,,9.992930000146671e-07,,-3.186385000075731e-06,
591,fake_manila,2,3,0.839920831878,0.839925045366462,0.839933444532924,0.839919832585,-4.213488461912718e-06,-1.2612654923915834e-05,9.992930000146671e-07,-8.399166462003116e-06,5.212781461927385e-06,1.36119479239305e-05
592,fake_manila,2,4,0.8402799219695107,0.8402591376478679,0.8399418438673694,0.8523294634153737,2.0784321642874914e-05,0.00033807810214137035,-0.01204954144586301,0.00031729378049849544,-0.012070325767505885,-0.01238761954800438
593,fake_manila,2,5,0.8402799219695107,0.849832256642685,0.8399670422066787,0.8523294665433347,-0.00955233467317429,0.0003128797628320079,-0.012049544573824011,0.009865214436006298,-0.0024972099006497217,-0.01236242433665602
594,fake_manila,2,6,0.8402799219695107,0.8499241680422017,,,-0.009644246072690987,,,,,
595,fake_melbourne,0,2,0.823623485237,0.8236168566,,0.823623486575,6.628637000072324e-06,,-1.3379999330709325e-09,,-6.629975000005395e-06,
596,fake_melbourne,0,3,0.823623485237,0.8236168566,0.823618620131436,0.823623486575,6.628637000072324e-06,4.8651055639670204e-06,-1.3379999330709325e-09,-1.7635314361053034e-06,-6.629975000005395e-06,-4.866443563900091e-06
597,fake_melbourne,0,4,0.823623485237,0.8236168566,0.823618620131436,0.8491319052525653,6.628637000072324e-06,4.8651055639670204e-06,-0.025508420015565303,-1.7635314361053034e-06,-0.025515048652565375,-0.02551328512112927
598,fake_melbourne,0,5,0.823623485237,0.8428602958380242,0.823618620131436,0.849131907477249,-0.019236810601024223,4.8651055639670204e-06,-0.025508422240248962,0.01924167570658819,-0.006271611639224739,-0.02551328734581293
599,fake_melbourne,0,6,0.823623485237,0.8431417695840661,,,-0.01951828434706604,,,,,
600,fake_melbourne,1,2,0.793004795906,0.7930143703,,0.793003799059,-9.574393999955966e-06,,9.968470000565333e-07,,1.0571241000012499e-05,
601,fake_melbourne,1,3,0.793004795906,0.7930143703,0.7930143703,0.793003999784986,-9.574393999955966e-06,-9.574393999955966e-06,7.961210140017272e-07,0.0,1.0370515013957693e-05,1.0370515013957693e-05
602,fake_melbourne,1,4,0.8216509034553616,0.8216923580414591,0.7930143703,0.837605547974345,-4.145458609750019e-05,0.028636533155361632,-0.01595464451898343,0.028677987741459132,-0.01591318993288593,-0.04459117767434506
603,fake_melbourne,1,5,0.8216509034553616,0.836308437554105,0.7930143703,0.8376055785292561,-0.014657534098743374,0.028636533155361632,-0.015954675073894475,0.043294067254105006,-0.001297140975151101,-0.04459120822925611
604,fake_melbourne,1,6,0.8216509034553616,0.838329615188974,,,-0.01667871173361235,,,,,
605,fake_melbourne,2,2,0.809204345235,0.809169363,,0.809205339674,3.4982234999980655e-05,,-9.944390000349301e-07,,-3.5976674000015585e-05,
606,fake_melbourne,2,3,0.809206339674,0.809169363,0.809187454193624,0.809205339674,3.697667400004434e-05,1.8885480375985253e-05,1.0000000000287557e-06,-1.8091193624059088e-05,-3.5976674000015585e-05,-1.7885480375956497e-05
607,fake_melbourne,2,4,0.809206339674,0.809169363,0.809187454193624,0.842882747089791,3.697667400004434e-05,1.8885480375985253e-05,-0.03367640741579103,-1.8091193624059088e-05,-0.033713384089791076,-0.03369529289616702
608,fake_melbourne,2,5,0.809206339674,0.809169363,0.8092036380236266,0.8428827862304895,3.697667400004434e-05,2.7016503734156316e-06,-0.03367644655648949,-3.427502362662871e-05,-0.033713423230489536,-0.03367914820686291
609,fake_melbourne,2,6,0.809206339674,0.809169363,,,3.697667400004434e-05,,,,,
610,fake_melbourne,3,2,0.823623486575,0.8236168566,,0.823623486575,6.629975000005395e-06,,0.0,,-6.629975000005395e-06,
611,fake_melbourne,3,3,0.8236244839,0.8236168566,0.82362683,0.823623486575,7.6273000000348645e-06,-2.3461000000501997e-06,9.973250000294698e-07,-9.973400000085064e-06,-6.629975000005395e-06,3.3434250000796695e-06
612,fake_melbourne,3,4,0.8236244839,0.8236168566,0.82362683,0.8491319052525653,7.6273000000348645e-06,-2.3461000000501997e-06,-0.02550742135256534,-9.973400000085064e-06,-0.025515048652565375,-0.02550507525256529
613,fake_melbourne,3,5,0.8236244839,0.8236168566,0.82362683,0.849131907477249,7.6273000000348645e-06,-2.3461000000501997e-06,-0.025507423577249,-9.973400000085064e-06,-0.025515050877249035,-0.02550507747724895
614,fake_melbourne,3,6,0.8236244839,0.8236168566,,,7.6273000000348645e-06,,,,,
615,fake_melbourne,4,2,0.831334671452,0.8313197168,,0.83133367448,1.4954651999965485e-05,,9.969720000668758e-07,,-1.3957679999898609e-05,
616,fake_melbourne,4,3,0.831334671452,0.8313197168,0.8313297168,0.83133443217872,1.4954651999965485e-05,4.954652000010995e-06,2.392732799672004e-07,-9.99999999995449e-06,-1.4715378719998284e-05,-4.715378720043795e-06
617,fake_melbourne,4,4,0.831334671452,0.8313197168,0.8313463103322489,0.850618052033456,1.4954651999965485e-05,-1.16388802489098e-05,-0.019283380581455956,-2.6593532248875285e-05,-0.01929833523345592,-0.019271741701207046
618,fake_melbourne,4,5,0.831334671452,0.8313197168,0.8313463103322489,0.8506180961315215,1.4954651999965485e-05,-1.16388802489098e-05,-0.019283424679521488,-2.6593532248875285e-05,-0.019298379331521454,-0.01927178579927258
619,fake_melbourne,4,6,0.831334671452,0.8313197168,,,1.4954651999965485e-05,,,,,
620,fake_melbourne,5,2,0.826992987957,0.8269801938,,0.82699199197,1.2794157000062256e-05,,9.959870000963988e-07,,-1.1798169999965857e-05,
621,fake_melbourne,5,3,0.826992987957,0.8269801938,0.8269901536,0.8269922353892228,1.2794157000062256e-05,2.834356999992238e-06,7.525677772068917e-07,-9.959800000070018e-06,-1.2041589222855364e-05,-2.0817892227853463e-06
622,fake_melbourne,5,4,0.826992987957,0.8269801938,0.8269901536,0.8495060019936991,1.2794157000062256e-05,2.834356999992238e-06,-0.02251301403669903,-9.959800000070018e-06,-0.022525808193699093,-0.022515848393699023
623,fake_melbourne,5,5,0.826992987957,0.8417695440442832,0.8269901536,0.8495060187533608,-0.014776556087283121,2.834356999992238e-06,-0.0225130307963608,0.014779390444283114,-0.007736474709077679,-0.022515865153360792
624,fake_melbourne,5,6,0.826992987957,0.8421448869304355,,,-0.015151898973435496,,,,,
625,fake_montreal,0,2,0.825262782065,0.825247005,,0.825261782064,1.577706499999998e-05,,1.000001000006634e-06,,-1.4777063999993345e-05,
626,fake_montreal,0,3,0.825262782065,0.825247005,0.825247005,0.8252623047967824,1.577706499999998e-05,1.577706499999998e-05,4.772682176135135e-07,0.0,-1.5299796782386466e-05,-1.5299796782386466e-05
627,fake_montreal,0,4,0.825262782065,0.825247005,0.825247005,0.8500028748720883,1.577706499999998e-05,1.577706499999998e-05,-0.02474009280708822,0.0,-0.02475586987208822,-0.02475586987208822
628,fake_montreal,0,5,0.825262782065,0.8374202698216766,0.825247005,0.8500029146330673,-0.012157487756676577,1.577706499999998e-05,-0.024740132568067286,0.012173264821676577,-0.012582644811390709,-0.024755909633067286
629,fake_montreal,0,6,0.825262782065,0.840899303352814,,,-0.01563652128781401,,,,,
630,fake_montreal,1,2,0.830106516758,0.8300961786,,0.830106516758,1.0338158000000597e-05,,0.0,,-1.0338158000000597e-05,
631,fake_montreal,1,3,0.830106516758,0.8300961786,0.8301061784,0.830106516758,1.0338158000000597e-05,3.3835799995163285e-07,0.0,-9.999800000048964e-06,-1.0338158000000597e-05,-3.3835799995163285e-07
632,fake_montreal,1,4,0.8449400318398144,0.844904842949202,0.8301061784,0.8509891579189732,3.518889061238095e-05,0.01483385343981436,-0.006049126079158862,0.014798664549201979,-0.006084314969771243,-0.02088297951897322
633,fake_montreal,1,5,0.8449400318398144,0.8495152253525724,0.8301061784,0.8509891694907646,-0.004575193512758036,0.01483385343981436,-0.006049137650950276,0.019409046952572395,-0.0014739441381922402,-0.020882991090764635
634,fake_montreal,1,6,0.8449400318398144,0.8497678061004161,,,-0.004827774260601769,,,,,
635,fake_montreal,2,2,0.827291464484,0.827285504,,0.82729246289,5.960484000033794e-06,,-9.984059999856854e-07,,-6.95889000001948e-06,
636,fake_montreal,2,3,0.827291464484,0.827285504,0.827295488,0.82729246289,5.960484000033794e-06,-4.023515999929117e-06,-9.984059999856854e-07,-9.983999999962911e-06,-6.95889000001948e-06,3.0251099999434317e-06
637,fake_montreal,2,4,0.827291464484,0.827285504,0.827295488,0.8502513979946201,5.960484000033794e-06,-4.023515999929117e-06,-0.02295993351062009,-9.983999999962911e-06,-0.022965893994620123,-0.02295590999462016
638,fake_montreal,2,5,0.827291464484,0.835546226044823,0.827295488,0.8502514210512155,-0.008254761560822943,-4.023515999929117e-06,-0.0229599565672155,0.008250738044823014,-0.014705195006392557,-0.02295593305121557
639,fake_montreal,2,6,0.827291464484,0.8360780260074357,,,-0.00878656152343571,,,,,
640,fake_montreal,3,2,0.846317044512,0.8463249656,,0.846317044512,-7.921088000073517e-06,,0.0,,7.921088000073517e-06,
641,fake_montreal,3,3,0.8463170454,0.8463249656,0.84632497,0.8463173858090008,-7.920200000066657e-06,-7.924599999986626e-06,-3.40409000876285e-07,-4.3999999199684225e-09,7.579790999190372e-06,7.584190999110341e-06
642,fake_montreal,3,4,0.8463170454,0.8463249656,0.84632497,0.8530386695995661,-7.920200000066657e-06,-7.924599999986626e-06,-0.006721624199566123,-4.3999999199684225e-09,-0.006713703999566056,-0.006713699599566136
643,fake_montreal,3,5,0.8463170454,0.8496252184956444,0.84632497,0.853038676223431,-0.003308173095644462,-7.924599999986626e-06,-0.006721630823431024,0.0033002484956444755,-0.003413457727786562,-0.006713706223431037
644,fake_montreal,3,6,0.8463170454,0.8496518478982561,,,-0.0033348024982561286,,,,,
645,fake_montreal,4,2,0.837431917956,0.837437667,,0.837431917956,-5.749043999969672e-06,,0.0,,5.749043999969672e-06,
646,fake_montreal,4,3,0.837433917958,0.837437667,0.83743927352352,0.8374322521255716,-3.749041999956404e-06,-5.355565519948868e-06,1.6658324284435366e-06,-1.6065235199924643e-06,5.414874428399941e-06,7.021397948392405e-06
647,fake_montreal,4,4,0.837433917958,0.837437667,0.83743927352352,0.8518880772673126,-3.749041999956404e-06,-5.355565519948868e-06,-0.014454159309312598,-1.6065235199924643e-06,-0.014450410267312641,-0.014448803743792649
648,fake_montreal,4,5,0.837433917958,0.8399719853518324,0.83743927352352,0.8518880915833977,-0.002538067393832333,-5.355565519948868e-06,-0.014454173625397693,0.002532711828312384,-0.01191610623156536,-0.014448818059877744
649,fake_montreal,4,6,0.837433917958,0.8445345023697183,,,-0.007100584411718236,,,,,
650,fake_montreal,5,2,0.846317044956,0.8463249656,,0.846317044512,-7.920644000014576e-06,,4.440000589411852e-10,,7.921088000073517e-06,
651,fake_montreal,5,3,0.846317044956,0.846333428849656,0.846343420149568,0.8463173858090008,-1.6383893655991244e-05,-2.6375193567962363e-05,-3.408530008242039e-07,-9.991299911971119e-06,1.604304065516704e-05,2.603434056713816e-05
652,fake_montreal,5,4,0.846317044956,0.8463418921839445,0.8463688053426289,0.8530386695995661,-2.4847227944491124e-05,-5.176038662890736e-05,-0.006721624643566071,-2.691315868441624e-05,-0.00669677741562158,-0.0066698642569371636
653,fake_montreal,5,5,0.846317044956,0.8503858435722466,0.8463772664355673,0.853038676223431,-0.004068798616246538,-6.022147956730173e-05,-0.006721631267430972,0.004008577136679237,-0.0026528326511844336,-0.00666140978786367
654,fake_montreal,5,6,0.846317044956,0.8504441010111307,,,-0.00412705605513064,,,,,
655,fake_mumbai,0,2,0.841050815458,0.8410454378,,0.841050815955,5.377658000016439e-06,,-4.969999967130434e-10,,-5.378155000013152e-06,
656,fake_mumbai,0,3,0.841050815458,0.8410454378,0.841055428,0.841050815955,5.377658000016439e-06,-4.612542000015374e-06,-4.969999967130434e-10,-9.990200000031813e-06,-5.378155000013152e-06,4.612045000018661e-06
657,fake_mumbai,0,4,0.841050815458,0.8410454378,0.841055428,0.8525809650033117,5.377658000016439e-06,-4.612542000015374e-06,-0.01153014954531173,-9.990200000031813e-06,-0.011535527203311746,-0.011525537003311714
658,fake_mumbai,0,5,0.841050815458,0.8413996261246955,0.841055428,0.8525809687725661,-0.0003488106666955648,-4.612542000015374e-06,-0.011530153314566083,0.00034419812469554945,-0.011181342647870518,-0.011525540772566067
659,fake_mumbai,0,6,0.841050815458,0.8467572750629706,,,-0.005706459604970626,,,,,
660,fake_mumbai,1,2,0.838675919543,0.8386728848,,0.83867492042,3.0347430000077225e-06,,9.991230000006013e-07,,-2.035620000007121e-06,
661,fake_mumbai,1,3,0.838675919543,0.8386728848,0.8386828672,0.8386753380861264,3.0347430000077225e-06,-6.947656999933827e-06,5.814568736495218e-07,-9.982399999941549e-06,-2.4532861263582006e-06,7.5291138735833485e-06
662,fake_mumbai,1,4,0.838675919543,0.8386728848,0.8386828672,0.852081419042038,3.0347430000077225e-06,-6.947656999933827e-06,-0.01340549949903802,-9.982399999941549e-06,-0.013408534242038028,-0.013398551842038087
663,fake_mumbai,1,5,0.838675919543,0.8386728848,0.8386828672,0.8520814355749006,3.0347430000077225e-06,-6.947656999933827e-06,-0.013405516031900544,-9.982399999941549e-06,-0.013408550774900552,-0.01339856837490061
664,fake_mumbai,1,6,0.838675919543,0.8386728848,,,3.0347430000077225e-06,,,,,
665,fake_mumbai,2,2,0.831941710559,0.8319408918,,0.831942710173,8.187590000430234e-07,,-9.996140000190223e-07,,-1.8183730000620457e-06,
666,fake_mumbai,2,3,0.831941710946,0.831949211208918,0.83195920350884,0.831942710173,-7.5002629179588e-06,-1.7492562840004666e-05,-9.992270000314107e-07,-9.992299922045866e-06,6.501035917927389e-06,1.6493335839973255e-05
667,fake_mumbai,2,4,0.8380240695343146,0.8380373019253403,0.8319841587715239,0.8513859297854445,-1.3232391025685963e-05,0.006039910762790757,-0.013361860251129842,0.006053143153816443,-0.013348627860104156,-0.0194017710139206
668,fake_mumbai,2,5,0.8380240695343146,0.8500876148616824,0.8319924768157384,0.851385947379755,-0.012063545327367753,0.006031592718576229,-0.013361877845440406,0.01809513804594398,-0.0012983325180726535,-0.019393470564016635
669,fake_mumbai,2,6,0.8380240695343146,0.8504017623336074,,,-0.012377692799292794,,,,,
670,fake_mumbai,3,2,0.826919705067,0.8269006818,,0.82691870568,1.9023266999984578e-05,,9.99386999933627e-07,,-1.802388000005095e-05,
671,fake_mumbai,3,3,0.826919705067,0.8269006818,0.8269106696,0.8269189985205369,1.9023266999984578e-05,9.035466999929298e-06,7.065464631139662e-07,-9.98780000005528e-06,-1.8316720536870612e-05,-8.328920536815332e-06
672,fake_mumbai,3,4,0.8405896467959982,0.8405982532586131,0.8269106696,0.8502764181306228,-8.606462614912935e-06,0.013678977195998199,-0.009686771334624589,0.013687583658613112,-0.009678164872009676,-0.023365748530622787
673,fake_mumbai,3,5,0.8405896467959982,0.8496283578570398,0.8269106696,0.8502764390532533,-0.009038711061041593,0.013678977195998199,-0.009686792257255106,0.022717688257039792,-0.0006480811962135125,-0.023365769453253304
674,fake_mumbai,3,6,0.8405896467959982,0.8501019529436166,,,-0.009512306147618332,,,,,
675,fake_mumbai,4,2,0.840980727423,0.8409655162,,0.840981726926,1.52112229999668e-05,,-9.995030000320426e-07,,-1.6210725999998843e-05,
676,fake_mumbai,4,3,0.840982726926,0.8409655162,0.840975516,0.840981726926,1.7210725999916576e-05,7.210925999978635e-06,9.999999999177334e-07,-9.999799999937942e-06,-1.6210725999998843e-05,-6.210926000060901e-06
677,fake_mumbai,4,4,0.840982726926,0.8409655162,0.840975516,0.8525746569637335,1.7210725999916576e-05,7.210925999978635e-06,-0.011591930037733511,-9.999799999937942e-06,-0.011609140763733428,-0.01159914096373349
678,fake_mumbai,4,5,0.840982726926,0.8415821357257288,0.840975516,0.8525746728232164,-0.0005994087997288622,7.210925999978635e-06,-0.01159194589721646,0.0006066197257288408,-0.010992537097487598,-0.011599156823216439
679,fake_mumbai,4,6,0.840982726926,0.8469394673803535,,,-0.005956740454353571,,,,,
680,fake_nairobi,0,2,0.83723373488,0.8372327802,,0.83723373488,9.54679999942698e-07,,0.0,,-9.54679999942698e-07,
681,fake_nairobi,0,3,0.83723373488,0.8372327802,0.837236018744724,0.83723373488,9.54679999942698e-07,-2.2838647240064347e-06,0.0,-3.2385447239491327e-06,-9.54679999942698e-07,2.2838647240064347e-06
682,fake_nairobi,0,4,0.83723373488,0.8372327802,0.837236018744724,0.8519384904845326,9.54679999942698e-07,-2.2838647240064347e-06,-0.01470475560453266,-3.2385447239491327e-06,-0.014705710284532603,-0.014702471739808654
683,fake_nairobi,0,5,0.83723373488,0.8489378468577965,0.837236018744724,0.8519385005801267,-0.011704111977796527,-2.2838647240064347e-06,-0.014704765700126687,0.011701828113072521,-0.00300065372233016,-0.014702481835402681
