,hardware_spec,embedding_index,horizon,hcxh,hcxh2,twoq,twoq2
347,fake_geneva,1,4,0.8377438618375821,0.8377958724154311,0.8254350684321141,0.8500837908104063
348,fake_geneva,1,5,0.8377438618375821,0.846504516742711,0.8254515947146651,0.8500838168566651
349,fake_geneva,1,6,0.8377438618375821,0.8470322796584928,,
350,fake_geneva,2,2,0.753192950035,0.753199645,,0.753192950035
351,fake_geneva,2,3,0.753192950035,0.75320717699645,0.753217177296452,0.753192950035
352,fake_geneva,2,4,0.753192950035,0.75321470906822,0.7532397670891319,0.8146703482390685
353,fake_geneva,2,5,0.753192950035,0.7532222412153107,0.7532472960912214,0.8146704438134513
354,fake_geneva,2,6,0.753192950035,0.7532297734377228,,
355,fake_geneva,3,2,0.763523905065,0.7635104728,,0.763523905065
356,fake_geneva,3,3,0.763524901,0.763518107904728,0.763535722809048,0.763523969999962
357,fake_geneva,3,4,0.8301036920447659,0.8300905333778222,0.7635509591892893,0.8214856056340503
358,fake_geneva,3,5,0.8301036920447659,0.8370070084939962,0.7705209685616619,0.821485619916412
359,fake_geneva,3,6,0.8301036920447659,0.8391266440635431,,
360,fake_geneva,4,2,0.8391163589,0.839106583,,0.83911535944
361,fake_geneva,4,3,0.8391163589,0.839106583,0.8391165776,0.839115909645136
362,fake_geneva,4,4,0.8391163589,0.839106583,0.8391165776,0.8523441148038643
363,fake_geneva,4,5,0.8391163589,0.8503974622483642,0.8391165776,0.8523441362662553
364,fake_geneva,4,6,0.8391163589,0.8504572175079206,,
365,fake_guadalupe,0,2,0.839106413024,0.8391137624,,0.839105414548
366,fake_guadalupe,0,3,0.839106413024,0.8391137624,0.8391237624,0.8391054263300168
367,fake_guadalupe,0,4,0.839106413024,0.8391137624,0.8391237624,0.8522029728225441
368,fake_guadalupe,0,5,0.839106413024,0.8447413306039763,0.8391237624,0.8522029732776106
369,fake_guadalupe,0,6,0.839106413024,0.8463588603625346,,
370,fake_guadalupe,1,2,0.8397487582,0.839750756,,0.83974875776
371,fake_guadalupe,1,3,0.8397487582,0.839750756,0.839752349592528,0.839748994751264
372,fake_guadalupe,1,4,0.8416636873353577,0.84165448724096,0.839752349592528,0.8524795098090592
373,fake_guadalupe,1,5,0.8416636873353577,0.8494427302309497,0.839752349592528,0.8524795186892119
374,fake_guadalupe,1,6,0.8416636873353577,0.8495625215090262,,
375,fake_guadalupe,2,2,0.841632431595,0.8416247576,,0.841633430916
376,fake_guadalupe,2,3,0.841633429558,0.841633173847576,0.841631589895152,0.8416342801611568
377,fake_guadalupe,2,4,0.841633429558,0.8416415901793145,0.8416484281254939,0.852523886767616
378,fake_guadalupe,2,5,0.841633429558,0.8491276051922477,0.8416668339125832,0.8525239138374073
379,fake_guadalupe,2,6,0.841633429558,0.8491850312257769,,
380,fake_guadalupe,3,2,0.838265483152,0.838271845,,0.8382654824
381,fake_guadalupe,3,3,0.838265483152,0.838271845,0.838273462381548,0.8382654824
382,fake_guadalupe,3,4,0.8392033028524785,0.8392414761224326,0.838273462381548,0.8521089494487473
383,fake_guadalupe,3,5,0.8392033028524785,0.846944486573646,0.838273462381548,0.8521089599796131
384,fake_guadalupe,3,6,0.8392033028524785,0.8471258394913729,,
385,fake_guadalupe,4,2,0.842243184256,0.8422505582,,0.842242184768
386,fake_guadalupe,4,3,0.842243184256,0.8422505582,0.842260548,0.842242184768
387,fake_guadalupe,4,4,0.842243184256,0.8422505582,0.842260548,0.852687102272459
388,fake_guadalupe,4,5,0.842243184256,0.8434440293116405,0.842260548,0.8526871044523687
389,fake_guadalupe,4,6,0.842243184256,0.8452201792913494,,
390,fake_guadalupe,5,2,0.841633430237,0.8416247576,,0.841633430916
391,fake_guadalupe,5,3,0.841635429558,0.8416247576,0.8416347576,0.8416342801611568
392,fake_guadalupe,5,4,0.841635429558,0.8416247576,0.8416347576,0.852523886767616
393,fake_guadalupe,5,5,0.841635429558,0.8430615734144101,0.8416347576,0.8525239138374073
394,fake_guadalupe,5,6,0.841635429558,0.8430985859137331,,
395,fake_hanoi,0,2,0.847742757219,0.8477472992,,0.847742757219
396,fake_hanoi,0,3,0.847742757219,0.847755776672992,0.84777425114592,0.847742757219
397,fake_hanoi,0,4,0.847742757219,0.8477642542307587,0.8477912070314069,0.8531935580580423
398,fake_hanoi,0,5,0.847742757219,0.8515313379344934,0.8478081624550755,0.8531935591342348
399,fake_hanoi,0,6,0.847742757219,0.8515907105514733,,
400,fake_hanoi,1,2,0.847779211317,0.8477624578,,0.84777821169
401,fake_hanoi,1,3,0.847779211317,0.8477624578,0.847763979875424,0.847778768874588
402,fake_hanoi,1,4,0.847779211317,0.8477624578,0.847763979875424,0.8531617990633136
403,fake_hanoi,1,5,0.847779211317,0.8477624578,0.847763979875424,0.8531618076875949
404,fake_hanoi,1,6,0.847779211317,0.8477624578,,
405,fake_hanoi,2,2,0.844818893188,0.8448189866,,0.844818893188
406,fake_hanoi,2,3,0.844818894934,0.8448189866,0.8448289692,0.844819150737532
407,fake_hanoi,2,4,0.847086099482107,0.8471390974062752,0.8448289692,0.8526587806836078
408,fake_hanoi,2,5,0.847086099482107,0.8507452796309253,0.8448289692,0.8526587865391252
409,fake_hanoi,2,6,0.847086099482107,0.8508249514499513,,
410,fake_hanoi,3,2,0.848694584336,0.848681777,,0.848694584336
411,fake_hanoi,3,3,0.848694584336,0.848681777,0.848681777,0.848694584336
412,fake_hanoi,3,4,0.848694584336,0.848681777,0.848681777,0.8531979603821196
413,fake_hanoi,3,5,0.848694584336,0.851321364086202,0.848681777,0.8531979616017166
414,fake_hanoi,3,6,0.848694584336,0.8513895261083371,,
415,fake_hanoi,4,2,0.8393223024,0.839315897,,0.839323301725
416,fake_hanoi,4,3,0.83932430105,0.83932429015897,0.839334290058968,0.839323301725
417,fake_hanoi,4,4,0.83932430105,0.8393326834018716,0.8393594609758342,0.8524937689385435
418,fake_hanoi,4,5,0.83932430105,0.8433872341507843,0.8393678499788122,0.8524937824916714
419,fake_hanoi,4,6,0.83932430105,0.8464962856961172,,
420,fake_hanoi,5,2,0.8407074125,0.840704,,0.8407074125
421,fake_hanoi,5,3,0.8407074125,0.84071240704,0.84071082988032,0.840707732789928
422,fake_hanoi,5,4,0.8407074125,0.8407208141640704,0.8407276372922295,0.852358045592511
423,fake_hanoi,5,5,0.8407074125,0.8407292213722121,0.8407460266765227,0.8523580565446586
424,fake_hanoi,5,6,0.8407074125,0.8427275551424565,,
425,fake_hanoi,6,2,0.844861719746,0.8448678858,,0.844861719746
426,fake_hanoi,6,3,0.844861719746,0.8448678858,0.8448678858,0.8448618687959047
427,fake_hanoi,6,4,0.8460199614085379,0.845993068204946,0.8448678858,0.8529045682901956
428,fake_hanoi,6,5,0.8460199614085379,0.8495859860240302,0.8448678858,0.8529045717662659
429,fake_hanoi,6,6,0.8460199614085379,0.8496338731492243,,
430,fake_jakarta,0,2,0.838037946639,0.8380493542,,0.83803894664
431,fake_jakarta,0,3,0.838038948606,0.8380493542,0.838050973806456,0.83803967720162
432,fake_jakarta,0,4,0.838038948606,0.8380493542,0.838050973806456,0.8519391420505635
433,fake_jakarta,0,5,0.838038948606,0.8477668061678215,0.838050973806456,0.8519391720897962
434,fake_jakarta,0,6,0.838038948606,0.8477808102075755,,
435,fake_jakarta,1,2,0.81854081049,0.8185364426,,0.81854081049
436,fake_jakarta,1,3,0.81854081049,0.818544627964426,0.818554616664312,0.81854081049
437,fake_jakarta,1,4,0.81854081049,0.8185528134107056,0.818579167792505,0.8482279831675951
438,fake_jakarta,1,5,0.81854081049,0.8411335753264938,0.8185873507903946,0.8482279921974771
439,fake_jakarta,1,6,0.81854081049,0.8413701421583464,,
440,fake_jakarta,2,2,0.84184847744,0.8418298578,,0.84184847744
441,fake_jakarta,2,3,0.84184847744,0.8418298578,0.841831439201424,0.841848749128832
442,fake_jakarta,2,4,0.84184847744,0.8418298578,0.841831439201424,0.8526128739864627
443,fake_jakarta,2,5,0.84184847744,0.8470986964244098,0.841831439201424,0.8526128825414007
444,fake_jakarta,2,6,0.84184847744,0.8471615613560637,,
445,fake_jakarta,3,2,0.83376959941,0.833762776,,0.833768600215
446,fake_jakarta,3,3,0.83376959941,0.83377111362776,0.8337794552556,0.833768600215
447,fake_jakarta,3,4,0.83376959941,0.8337794513388963,0.8337877930501526,0.8516839714719364
448,fake_jakarta,3,5,0.83376959941,0.8462476971739994,0.8338128067673221,0.8516839748401058
449,fake_jakarta,3,6,0.83376959941,0.8472724309647307,,
450,fake_johannesburg,0,2,0.833872324736,0.8338641839,,0.833871326145
451,fake_johannesburg,0,3,0.833872324736,0.8338641839,0.8338641839,0.833871326145
452,fake_johannesburg,0,4,0.833872324736,0.8338641839,0.8338641839,0.8510973018213174
453,fake_johannesburg,0,5,0.833872324736,0.8338641839,0.8338641839,0.8510973097703664
454,fake_johannesburg,0,6,0.833872324736,0.8338641839,,
455,fake_johannesburg,1,2,0.804389156305,0.8043841591,,0.804389156305
456,fake_johannesburg,1,3,0.804389156305,0.804392202941591,0.8043841591,0.804389237435973
457,fake_johannesburg,1,4,0.804389156305,0.8044002468636204,0.8044002468636204,0.8430238275967608
458,fake_johannesburg,1,5,0.804389156305,0.8078124307108484,0.8044002468636204,0.8430238378942916
459,fake_johannesburg,1,6,0.804389156305,0.8180198970548818,,
460,fake_johannesburg,2,2,0.787630791452,0.7876335997,,0.787630795148
461,fake_johannesburg,2,3,0.78763279515,0.787641476035997,0.787641476035997,0.7876316472035656
462,fake_johannesburg,2,4,0.830220359489394,0.8302512316503352,0.7876592594924537,0.834839809275193
463,fake_johannesburg,2,5,0.830220359489394,0.8399002063274075,0.7893274101624791,0.8348399491213007
464,fake_johannesburg,2,6,0.830220359489394,0.8416446300422886,,
465,fake_johannesburg,3,2,0.807213503592,0.8072010939,,0.807213502288
466,fake_johannesburg,3,3,0.807213503592,0.807209165910939,0.8072110938,0.8072137464498064
467,fake_johannesburg,3,4,0.807213503592,0.8072172380025981,0.807219165910938,0.8442345353101625
468,fake_johannesburg,3,5,0.807213503592,0.8092221178605399,0.8072272381025971,0.8442345647329493
469,fake_johannesburg,3,6,0.807213503592,0.8198129177178212,,
470,fake_johannesburg,4,2,0.804437915405,0.8044305837,,0.804438910188
471,fake_johannesburg,4,3,0.804438910188,0.804438628005837,0.804448602005576,0.8044392508016992
472,fake_johannesburg,4,4,0.8205578480299566,0.8205569291004386,0.8044566530921161,0.8426063081987596
473,fake_johannesburg,4,5,0.8205578480299566,0.8304495505648363,0.804464691058061,0.8426063509009268
474,fake_johannesburg,4,6,0.8205578480299566,0.8315934307407469,,
475,fake_johannesburg,5,2,0.791447787583,0.7914471575,,0.791447788949
476,fake_johannesburg,5,3,0.791447787583,0.791455071971575,0.791465044771302,0.791447788949
477,fake_johannesburg,5,4,0.8231295782227362,0.8231156212751946,0.791465044771302,0.8376032628418375
478,fake_johannesburg,5,5,0.8231295782227362,0.8415987196745257,0.7914808741513439,0.8376032699646341
479,fake_johannesburg,5,6,0.8231295782227362,0.8439903515325899,,
480,fake_kolkata,0,2,0.849574278895,0.8495691254,,0.849575278234
481,fake_kolkata,0,3,0.849575278234,0.849577621091254,0.849576119982576,0.8495756056174564
482,fake_kolkata,0,4,0.849575278234,0.8495861168674649,0.8495931175029199,0.8532614591556956
483,fake_kolkata,0,5,0.849575278234,0.8506603994407487,0.8496116017380845,0.8532614626075679
484,fake_kolkata,0,6,0.849575278234,0.8507054600523635,,
485,fake_kolkata,1,2,0.844981369071,0.8449830678,,0.84498236864
486,fake_kolkata,1,3,0.844984367778,0.844991517630678,0.844999971861444,0.8449832043190232
487,fake_kolkata,1,4,0.8453875548107038,0.8454539414110486,0.8450084218611627,0.8529613424723129
488,fake_kolkata,1,5,0.8453875548107038,0.8487710631459122,0.8450337721983184,0.8529613617984099
489,fake_kolkata,1,6,0.8453875548107038,0.8488679736492919,,
490,fake_kolkata,2,2,0.818379946624,0.8183800521,,0.818380946624
491,fake_kolkata,2,3,0.81838293904,0.818388235900521,0.818396419701042,0.8183818394014336
492,fake_kolkata,2,4,0.81838293904,0.81839641978288,0.818404603665239,0.8464988949558792
493,fake_kolkata,2,5,0.81838293904,0.8211076568352156,0.8184291558851886,0.8464989737993934
494,fake_kolkata,2,6,0.81838293904,0.8214160993953142,,
495,fake_kolkata,3,2,0.838789983632,0.83877876,,0.838790983238
496,fake_kolkata,3,3,0.838790983238,0.83877876,0.83877876,0.838791269012346
497,fake_kolkata,3,4,0.8426354844889631,0.8426665269957201,0.83877876,0.8523969254239424
498,fake_kolkata,3,5,0.8426354844889631,0.8505108224041343,0.83877876,0.8523969369004973
499,fake_kolkata,3,6,0.8426354844889631,0.8506868199102746,,
500,fake_kolkata,4,2,0.848747078326,0.848743651,,0.848746078929
501,fake_kolkata,4,3,0.848747078326,0.848743651,0.848752141636542,0.848746078929
502,fake_kolkata,4,4,0.848747078326,0.848743651,0.848752141636542,0.8532501264831245
503,fake_kolkata,4,5,0.848747078326,0.848743651,0.8487691167642499,0.8532501277029033
504,fake_kolkata,4,6,0.848747078326,0.848743651,,
505,fake_lagos,0,2,0.66816199103,0.6681813234,,0.66816199103
506,fake_lagos,0,3,0.7328068336,0.73282554821784,0.668204681426352,0.7325714336
507,fake_lagos,0,4,0.8288480596356078,0.8288811159567483,0.73258716837262,0.7331768461372595
508,fake_lagos,0,5,0.8288480596356078,0.8383044211738899,0.7326018804877948,0.7457570059079506
509,fake_lagos,0,6,0.8288480596356078,0.8475343010594941,,
510,fake_lagos,1,2,0.75698593929,0.756997605,,0.756984939795
511,fake_lagos,1,3,0.75698593929,0.75700517497605,0.757015164875948,0.7569851024307348
512,fake_lagos,1,4,0.836516442079902,0.8365035566623709,0.7570378694143933,0.8174535502673113
513,fake_lagos,1,5,0.836516442079902,0.8448154114304969,0.7716725959567362,0.8174535885353565
514,fake_lagos,1,6,0.836516442079902,0.8475554171761223,,
515,fake_lagos,2,2,0.841341582645,0.841356735,,0.841341582645
516,fake_lagos,2,3,0.841341582645,0.84136514856735,0.8413735621347,0.841341582645
517,fake_lagos,2,4,0.841341582645,0.8413735622188356,0.8413819758703214,0.852551345008651
518,fake_lagos,2,5,0.841341582645,0.8413819759544579,0.8414072174137348,0.8525513560011035
519,fake_lagos,2,6,0.841341582645,0.8413903897742174,,
520,fake_lima,0,2,0.816638912047,0.8166389346,,0.816638912047
521,fake_lima,0,3,0.816639910478,0.816647100989346,0.816657101289348,0.816638952982671
522,fake_lima,0,4,0.8344491781295337,0.8345005150114715,0.8166815942860917,0.8475731986623087
523,fake_lima,0,5,0.8344491781295337,0.8467479903863662,0.8166897577064531,0.8475732026615396
524,fake_lima,0,6,0.8344491781295337,0.8476498472388291,,
525,fake_lima,1,2,0.841568367032,0.8415638968,,0.841567367755
526,fake_lima,1,3,0.841568367032,0.841572312438968,0.841580724477864,0.8415674081257908
527,fake_lima,1,4,0.841568367032,0.8415807281620924,0.8415891402851088,0.8527192164519797
528,fake_lima,1,5,0.841568367032,0.8497957119107743,0.8416143880434754,0.8527192177700408
529,fake_lima,1,6,0.841568367032,0.849842304871659,,
530,fake_lima,2,2,0.816639911262,0.8166389346,,0.816638912047
531,fake_lima,2,3,0.816639912046,0.8166389346,0.8166489188,0.816638952982671
532,fake_lima,2,4,0.816639912046,0.8166389346,0.8166489188,0.8475731986623087
533,fake_lima,2,5,0.816639912046,0.8372617381755932,0.8166489188,0.8475732026615396
534,fake_lima,2,6,0.816639912046,0.837485136221226,,
535,fake_london,0,2,0.841186152632,0.8411805904,,0.841187151781
536,fake_london,0,3,0.841186152632,0.841189002205904,0.841189002205904,0.841187151781
537,fake_london,0,4,0.841186152632,0.8411974140959261,0.8411973969155343,0.8523703765291952
538,fake_london,0,5,0.841186152632,0.8440084821458339,0.841205826070067,0.8523703822944219
539,fake_london,0,6,0.841186152632,0.8450186255646769,,
540,fake_london,1,2,0.736516940141,0.7365025889,,0.736516940141
541,fake_london,1,3,0.736517940142,0.736509953925889,0.736519946325812,0.736516940141
542,fake_london,1,4,0.8153067342345908,0.8153024642606469,0.7365273075254273,0.8016885559759626
543,fake_london,1,5,0.8153067342345908,0.8368115813924802,0.7479535040666112,0.801688623381815
544,fake_london,1,6,0.8153067342345908,0.8443113931219897,,
545,fake_london,2,2,0.841186152632,0.8411805904,,0.841187151781
546,fake_london,2,3,0.84118815093,0.841189002205904,0.841188993605818,0.841187151781
547,fake_london,2,4,0.84118815093,0.8411974140959261,0.8411974140959261,0.8523703765291952
548,fake_london,2,5,0.84118815093,0.8420513710225827,0.841205817469809,0.8523703822944219
549,fake_london,2,6,0.84118815093,0.8421910427562647,,
550,fake_manhattan,0,2,0.845110348263,0.8451030512,,0.845109349372
551,fake_manhattan,0,3,0.845111347154,0.8451030512,0.8451130456,0.8451103170976008
552,fake_manhattan,0,4,0.845111347154,0.8451030512,0.8451130456,0.8528890981711537
553,fake_manhattan,0,5,0.845111347154,0.8489792751291856,0.8451130456,0.852889119983766
554,fake_manhattan,0,6,0.845111347154,0.8491258870927731,,
555,fake_manhattan,1,2,0.832868854458,0.8328600536,,0.832868852499
556,fake_manhattan,1,3,0.832868854458,0.8328600536,0.832861724899464,0.832868852499
557,fake_manhattan,1,4,0.832868854458,0.8328600536,0.832861724899464,0.8506095813863245
558,fake_manhattan,1,5,0.832868854458,0.8328600536,0.832861724899464,0.8506096000844827
559,fake_manhattan,1,6,0.832868854458,0.8328600536,,
560,fake_manhattan,2,2,0.84273780818,0.8427357488,,0.84273780818
561,fake_manhattan,2,3,0.84273780818,0.8427357488,0.842737306942656,0.8427380310599312
562,fake_manhattan,2,4,0.84273780818,0.8427357488,0.842737306942656,0.8525998590764039
563,fake_manhattan,2,5,0.84273780818,0.8467826116111274,0.842737306942656,0.8525998654894797
564,fake_manhattan,2,6,0.84273780818,0.8468547694771026,,
565,fake_manhattan,3,2,0.83282017177,0.8328233384,,0.83282017177
566,fake_manhattan,3,3,0.83282017177,0.8328233384,0.8328233384,0.8328208818811528
567,fake_manhattan,3,4,0.8418799766922727,0.8418924330703663,0.8328233384,0.8513137007489548
568,fake_manhattan,3,5,0.8418799766922727,0.8459845442970331,0.8328233384,0.8513137402056278
569,fake_manhattan,3,6,0.8418799766922727,0.8461948243017302,,
570,fake_manhattan,4,2,0.832821171771,0.8328233384,,0.83282017177
571,fake_manhattan,4,3,0.832821171771,0.832831666633384,0.832849979866464,0.8328208818811528
572,fake_manhattan,4,4,0.832821171771,0.8328399949500503,0.8328666356797894,0.8513137007489548
573,fake_manhattan,4,5,0.832821171771,0.8328483233499998,0.8328832941987987,0.8513137402056278
574,fake_manhattan,4,6,0.832821171771,0.8328566518332333,,
575,fake_manhattan,5,2,0.832704859756,0.8326965488,,0.832704858712
576,fake_manhattan,5,3,0.832704859756,0.832704875765488,0.832713202730976,0.832704858712
577,fake_manhattan,5,4,0.832704859756,0.8327132028142457,0.8327215298630033,0.8511280367034544
578,fake_manhattan,5,5,0.832704859756,0.8327215299462738,0.8327465115921705,0.8511280510986521
579,fake_manhattan,5,6,0.832704859756,0.8327298571615732,,
580,fake_manila,0,2,0.843080820968,0.8430847018,,0.843079821392
581,fake_manila,0,3,0.843080820968,0.8430847018,0.8430847018,0.843079821392
582,fake_manila,0,4,0.843080820968,0.8430847018,0.8430847018,0.8528179120613492
583,fake_manila,0,5,0.843080820968,0.8430847018,0.8430847018,0.8528179166898985
584,fake_manila,0,6,0.843080820968,0.8447150491867172,,
585,fake_manila,1,2,0.837537909376,0.8375458494,,0.837537909376
586,fake_manila,1,3,0.837537909376,0.8375458494,0.8375458494,0.8375382436510336
587,fake_manila,1,4,0.837537909376,0.8375458494,0.8375458494,0.8519986309682708
588,fake_manila,1,5,0.837537909376,0.8375458494,0.8375458494,0.8519986452888739
589,fake_manila,1,6,0.837537909376,0.8418385239314147,,
590,fake_manila,2,2,0.839920831878,0.8399166462,,0.839919832585
591,fake_manila,2,3,0.839920831878,0.839925045366462,0.839933444532924,0.839919832585
592,fake_manila,2,4,0.8402799219695107,0.8402591376478679,0.8399418438673694,0.8523294634153737
593,fake_manila,2,5,0.8402799219695107,0.849832256642685,0.8399670422066787,0.8523294665433347
594,fake_manila,2,6,0.8402799219695107,0.8499241680422017,,
595,fake_melbourne,0,2,0.823623485237,0.8236168566,,0.823623486575
596,fake_melbourne,0,3,0.823623485237,0.8236168566,0.823618620131436,0.823623486575
597,fake_melbourne,0,4,0.823623485237,0.8236168566,0.823618620131436,0.8491319052525653
598,fake_melbourne,0,5,0.823623485237,0.8428602958380242,0.823618620131436,0.849131907477249
599,fake_melbourne,0,6,0.823623485237,0.8431417695840661,,
600,fake_melbourne,1,2,0.793004795906,0.7930143703,,0.793003799059
601,fake_melbourne,1,3,0.793004795906,0.7930143703,0.7930143703,0.793003999784986
602,fake_melbourne,1,4,0.8216509034553616,0.8216923580414591,0.7930143703,0.837605547974345
603,fake_melbourne,1,5,0.8216509034553616,0.836308437554105,0.7930143703,0.8376055785292561
604,fake_melbourne,1,6,0.8216509034553616,0.838329615188974,,
605,fake_melbourne,2,2,0.809204345235,0.809169363,,0.809205339674
606,fake_melbourne,2,3,0.809206339674,0.809169363,0.809187454193624,0.809205339674
607,fake_melbourne,2,4,0.809206339674,0.809169363,0.809187454193624,0.842882747089791
608,fake_melbourne,2,5,0.809206339674,0.809169363,0.8092036380236266,0.8428827862304895
609,fake_melbourne,2,6,0.809206339674,0.809169363,,
610,fake_melbourne,3,2,0.823623486575,0.8236168566,,0.823623486575
611,fake_melbourne,3,3,0.8236244839,0.8236168566,0.82362683,0.823623486575
612,fake_melbourne,3,4,0.8236244839,0.8236168566,0.82362683,0.8491319052525653
613,fake_melbourne,3,5,0.8236244839,0.8236168566,0.82362683,0.849131907477249
614,fake_melbourne,3,6,0.8236244839,0.8236168566,,
615,fake_melbourne,4,2,0.831334671452,0.8313197168,,0.83133367448
616,fake_melbourne,4,3,0.831334671452,0.8313197168,0.8313297168,0.83133443217872
617,fake_melbourne,4,4,0.831334671452,0.8313197168,0.8313463103322489,0.850618052033456
618,fake_melbourne,4,5,0.831334671452,0.8313197168,0.8313463103322489,0.8506180961315215
619,fake_melbourne,4,6,0.831334671452,0.8313197168,,
620,fake_melbourne,5,2,0.826992987957,0.8269801938,,0.82699199197
621,fake_melbourne,5,3,0.826992987957,0.8269801938,0.8269901536,0.8269922353892228
622,fake_melbourne,5,4,0.826992987957,0.8269801938,0.8269901536,0.8495060019936991
623,fake_melbourne,5,5,0.826992987957,0.8417695440442832,0.8269901536,0.8495060187533608
624,fake_melbourne,5,6,0.826992987957,0.8421448869304355,,
625,fake_montreal,0,2,0.825262782065,0.825247005,,0.825261782064
626,fake_montreal,0,3,0.825262782065,0.825247005,0.825247005,0.8252623047967824
627,fake_montreal,0,4,0.825262782065,0.825247005,0.825247005,0.8500028748720883
628,fake_montreal,0,5,0.825262782065,0.8374202698216766,0.825247005,0.8500029146330673
629,fake_montreal,0,6,0.825262782065,0.840899303352814,,
630,fake_montreal,1,2,0.830106516758,0.8300961786,,0.830106516758
631,fake_montreal,1,3,0.830106516758,0.8300961786,0.8301061784,0.830106516758
632,fake_montreal,1,4,0.8449400318398144,0.844904842949202,0.8301061784,0.8509891579189732
633,fake_montreal,1,5,0.8449400318398144,0.8495152253525724,0.8301061784,0.8509891694907646
634,fake_montreal,1,6,0.8449400318398144,0.8497678061004161,,
635,fake_montreal,2,2,0.827291464484,0.827285504,,0.82729246289
636,fake_montreal,2,3,0.827291464484,0.827285504,0.827295488,0.82729246289
637,fake_montreal,2,4,0.827291464484,0.827285504,0.827295488,0.8502513979946201
638,fake_montreal,2,5,0.827291464484,0.835546226044823,0.827295488,0.8502514210512155
639,fake_montreal,2,6,0.827291464484,0.8360780260074357,,
640,fake_montreal,3,2,0.846317044512,0.8463249656,,0.846317044512
641,fake_montreal,3,3,0.8463170454,0.8463249656,0.84632497,0.8463173858090008
642,fake_montreal,3,4,0.8463170454,0.8463249656,0.84632497,0.8530386695995661
643,fake_montreal,3,5,0.8463170454,0.8496252184956444,0.84632497,0.853038676223431
644,fake_montreal,3,6,0.8463170454,0.8496518478982561,,
645,fake_montreal,4,2,0.837431917956,0.837437667,,0.837431917956
646,fake_montreal,4,3,0.837433917958,0.837437667,0.83743927352352,0.8374322521255716
647,fake_montreal,4,4,0.837433917958,0.837437667,0.83743927352352,0.8518880772673126
648,fake_montreal,4,5,0.837433917958,0.8399719853518324,0.83743927352352,0.8518880915833977
649,fake_montreal,4,6,0.837433917958,0.8445345023697183,,
650,fake_montreal,5,2,0.846317044956,0.8463249656,,0.846317044512
651,fake_montreal,5,3,0.846317044956,0.846333428849656,0.846343420149568,0.8463173858090008
652,fake_montreal,5,4,0.846317044956,0.8463418921839445,0.8463688053426289,0.8530386695995661
653,fake_montreal,5,5,0.846317044956,0.8503858435722466,0.8463772664355673,0.853038676223431
654,fake_montreal,5,6,0.846317044956,0.8504441010111307,,
655,fake_mumbai,0,2,0.841050815458,0.8410454378,,0.841050815955
656,fake_mumbai,0,3,0.841050815458,0.8410454378,0.841055428,0.841050815955
657,fake_mumbai,0,4,0.841050815458,0.8410454378,0.841055428,0.8525809650033117
658,fake_mumbai,0,5,0.841050815458,0.8413996261246955,0.841055428,0.8525809687725661
659,fake_mumbai,0,6,0.841050815458,0.8467572750629706,,
660,fake_mumbai,1,2,0.838675919543,0.8386728848,,0.83867492042
661,fake_mumbai,1,3,0.838675919543,0.8386728848,0.8386828672,0.8386753380861264
662,fake_mumbai,1,4,0.838675919543,0.8386728848,0.8386828672,0.852081419042038
663,fake_mumbai,1,5,0.838675919543,0.8386728848,0.8386828672,0.8520814355749006
664,fake_mumbai,1,6,0.838675919543,0.8386728848,,
665,fake_mumbai,2,2,0.831941710559,0.8319408918,,0.831942710173
666,fake_mumbai,2,3,0.831941710946,0.831949211208918,0.83195920350884,0.831942710173
667,fake_mumbai,2,4,0.8380240695343146,0.8380373019253403,0.8319841587715239,0.8513859297854445
668,fake_mumbai,2,5,0.8380240695343146,0.8500876148616824,0.8319924768157384,0.851385947379755
669,fake_mumbai,2,6,0.8380240695343146,0.8504017623336074,,
670,fake_mumbai,3,2,0.826919705067,0.8269006818,,0.82691870568
671,fake_mumbai,3,3,0.826919705067,0.8269006818,0.8269106696,0.8269189985205369
672,fake_mumbai,3,4,0.8405896467959982,0.8405982532586131,0.8269106696,0.8502764181306228
673,fake_mumbai,3,5,0.8405896467959982,0.8496283578570398,0.8269106696,0.8502764390532533
674,fake_mumbai,3,6,0.8405896467959982,0.8501019529436166,,
675,fake_mumbai,4,2,0.840980727423,0.8409655162,,0.840981726926
676,fake_mumbai,4,3,0.840982726926,0.8409655162,0.840975516,0.840981726926
677,fake_mumbai,4,4,0.840982726926,0.8409655162,0.840975516,0.8525746569637335
678,fake_mumbai,4,5,0.840982726926,0.8415821357257288,0.840975516,0.8525746728232164
679,fake_mumbai,4,6,0.840982726926,0.8469394673803535,,
680,fake_nairobi,0,2,0.83723373488,0.8372327802,,0.83723373488
681,fake_nairobi,0,3,0.83723373488,0.8372327802,0.837236018744724,0.83723373488
682,fake_nairobi,0,4,0.83723373488,0.8372327802,0.837236018744724,0.8519384904845326
683,fake_nairobi,0,5,0.83723373488,0.8489378468577965,0.837236018744724,0.8519385005801267
684,fake_nairobi,0,6,0.83723373488,0.8490533206989078,,
685,fake_nairobi,1,2,0.839889697375,0.8398910946,,0.839889697375
686,fake_nairobi,1,3,0.83989069525,0.839899493510946,0.839917871221464,0.839889697375
687,fake_nairobi,1,4,0.83989069525,0.8399078925058812,0.8399346743931927,0.8521019512968822
688,fake_nairobi,1,5,0.83989069525,0.8485662169055778,0.83995146827228,0.8521019520103742
689,fake_nairobi,1,6,0.83989069525,0.8486308501691091,,
