hardware_spec,embedding_index,horizon,my_guarantee,baseline_guarantee,diff,best_baseline,diff_best
fake_cairo,4,5,0.845,0.5,0.345,0.5,0.345
fake_cairo,5,3,0.741,0.5,0.241,0.5,0.241
fake_cairo,5,4,0.741,0.5,0.241,0.5,0.241
fake_cairo,5,5,0.741,0.5,0.241,0.5,0.241
fake_cairo,6,3,0.848,0.5,0.348,0.5,0.348
fake_cairo,6,4,0.848,0.5,0.348,0.5,0.348
fake_cairo,6,5,0.848,0.5,0.348,0.5,0.348
fake_cairo,7,3,0.848,0.5,0.348,0.5,0.348
fake_cairo,7,4,0.848,0.5,0.348,0.5,0.348
fake_cairo,7,5,0.848,0.5,0.348,0.5,0.348
fake_cairo,8,3,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_cairo,8,4,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_cairo,8,5,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_cairo,9,3,0.848,0.5,0.348,0.5,0.348
fake_cairo,9,4,0.848,0.5,0.348,0.5,0.348
fake_cairo,9,5,0.848,0.5,0.348,0.5,0.348
fake_cairo,10,3,0.847,0.5,0.347,0.5,0.347
fake_cairo,10,4,0.847,0.5,0.347,0.5,0.347
fake_cairo,10,5,0.847,0.5,0.347,0.5,0.347
fake_cairo,11,3,0.848,0.5,0.348,0.5,0.348
fake_cairo,11,4,0.848,0.5,0.348,0.5,0.348
fake_cairo,11,5,0.848,0.5,0.348,0.5,0.348
fake_mumbai,0,3,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_mumbai,0,4,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_mumbai,0,5,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_mumbai,1,3,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_mumbai,1,4,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_mumbai,1,5,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_mumbai,2,3,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_mumbai,2,4,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_mumbai,2,5,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_mumbai,3,3,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_mumbai,3,4,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_mumbai,3,5,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_mumbai,4,3,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_mumbai,4,4,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_mumbai,4,5,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_kolkata,0,3,0.85,0.5,0.35,0.5,0.35
fake_kolkata,0,4,0.85,0.5,0.35,0.5,0.35
fake_kolkata,0,5,0.85,0.5,0.35,0.5,0.35
fake_kolkata,1,3,0.845,0.5,0.345,0.5,0.345
fake_kolkata,1,4,0.845,0.5,0.345,0.5,0.345
fake_kolkata,1,5,0.845,0.5,0.345,0.5,0.345
fake_kolkata,2,3,0.818,0.5,0.31799999999999995,0.5,0.31799999999999995
fake_kolkata,2,4,0.818,0.5,0.31799999999999995,0.5,0.31799999999999995
fake_kolkata,2,5,0.818,0.5,0.31799999999999995,0.5,0.31799999999999995
fake_kolkata,3,3,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_kolkata,3,4,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_kolkata,3,5,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_kolkata,4,3,0.849,0.5,0.349,0.5,0.349
fake_kolkata,4,4,0.849,0.5,0.349,0.5,0.349
fake_kolkata,4,5,0.849,0.5,0.349,0.5,0.349
fake_auckland,0,3,0.846,0.5,0.346,0.5,0.346
fake_auckland,0,4,0.846,0.5,0.346,0.5,0.346
fake_auckland,0,5,0.846,0.5,0.346,0.5,0.346
fake_auckland,1,3,0.849,0.5,0.349,0.5,0.349
fake_auckland,1,4,0.849,0.5,0.349,0.5,0.349
fake_auckland,1,5,0.849,0.5,0.349,0.5,0.349
fake_auckland,2,3,0.846,0.5,0.346,0.5,0.346
fake_auckland,2,4,0.846,0.5,0.346,0.5,0.346
fake_auckland,2,5,0.846,0.5,0.346,0.5,0.346
fake_auckland,3,3,0.846,0.5,0.346,0.5,0.346
fake_auckland,3,4,0.846,0.5,0.346,0.5,0.346
fake_auckland,3,5,0.846,0.5,0.346,0.5,0.346
fake_auckland,4,3,0.848,0.5,0.348,0.5,0.348
fake_auckland,4,4,0.848,0.5,0.348,0.5,0.348
fake_auckland,4,5,0.848,0.5,0.348,0.5,0.348
fake_geneva,0,3,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_geneva,0,4,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_geneva,0,5,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_geneva,1,3,0.825,0.5,0.32499999999999996,0.5,0.32499999999999996
fake_geneva,1,4,0.825,0.5,0.32499999999999996,0.5,0.32499999999999996
fake_geneva,1,5,0.825,0.5,0.32499999999999996,0.5,0.32499999999999996
fake_geneva,2,3,0.753,0.5,0.253,0.5,0.253
fake_geneva,2,4,0.753,0.5,0.253,0.5,0.253
fake_geneva,2,5,0.753,0.5,0.253,0.5,0.253
fake_geneva,3,3,0.764,0.5,0.264,0.5,0.264
fake_geneva,3,4,0.764,0.5,0.264,0.5,0.264
fake_geneva,3,5,0.771,0.5,0.271,0.5,0.271
fake_geneva,4,3,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_geneva,4,4,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_geneva,4,5,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_montreal,0,3,0.825,0.5,0.32499999999999996,0.5,0.32499999999999996
fake_montreal,0,4,0.825,0.5,0.32499999999999996,0.5,0.32499999999999996
fake_montreal,0,5,0.825,0.5,0.32499999999999996,0.5,0.32499999999999996
fake_montreal,1,3,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_montreal,1,4,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_montreal,1,5,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_montreal,2,3,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_montreal,2,4,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_montreal,2,5,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_montreal,3,3,0.846,0.5,0.346,0.5,0.346
fake_montreal,3,4,0.846,0.5,0.346,0.5,0.346
fake_montreal,3,5,0.846,0.5,0.346,0.5,0.346
fake_montreal,4,3,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_montreal,4,4,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_montreal,4,5,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_montreal,5,3,0.846,0.5,0.346,0.5,0.346
fake_montreal,5,4,0.846,0.5,0.346,0.5,0.346
fake_montreal,5,5,0.846,0.5,0.346,0.5,0.346
fake_paris,0,3,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_paris,0,4,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_paris,0,5,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_paris,1,3,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_paris,1,4,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_paris,1,5,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_paris,2,3,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_paris,2,4,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_paris,2,5,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_paris,3,3,0.844,0.5,0.344,0.5,0.344
fake_paris,3,4,0.844,0.5,0.344,0.5,0.344
fake_paris,3,5,0.844,0.5,0.344,0.5,0.344
fake_paris,4,3,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_paris,4,4,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_paris,4,5,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_paris,5,3,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_paris,5,4,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_paris,5,5,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_sydney,0,3,0.81,0.5,0.31000000000000005,0.5,0.31000000000000005
fake_sydney,0,4,0.81,0.5,0.31000000000000005,0.5,0.31000000000000005
fake_sydney,0,5,0.81,0.5,0.31000000000000005,0.5,0.31000000000000005
fake_sydney,1,3,0.834,0.5,0.33399999999999996,0.5,0.33399999999999996
fake_sydney,1,4,0.834,0.5,0.33399999999999996,0.5,0.33399999999999996
fake_sydney,1,5,0.834,0.5,0.33399999999999996,0.5,0.33399999999999996
fake_sydney,2,3,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_sydney,2,4,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_sydney,2,5,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_sydney,3,3,0.811,0.5,0.31100000000000005,0.5,0.31100000000000005
fake_sydney,3,4,0.811,0.5,0.31100000000000005,0.5,0.31100000000000005
fake_sydney,3,5,0.811,0.5,0.31100000000000005,0.5,0.31100000000000005
fake_sydney,4,3,0.845,0.5,0.345,0.5,0.345
fake_sydney,4,4,0.846,0.5,0.346,0.5,0.346
fake_sydney,4,5,0.846,0.5,0.346,0.5,0.346
fake_sydney,5,3,0.824,0.5,0.32399999999999995,0.5,0.32399999999999995
fake_sydney,5,4,0.824,0.5,0.32399999999999995,0.5,0.32399999999999995
fake_sydney,5,5,0.824,0.5,0.32399999999999995,0.5,0.32399999999999995
fake_toronto,0,3,0.816,0.5,0.31599999999999995,0.5,0.31599999999999995
fake_toronto,0,4,0.816,0.5,0.31599999999999995,0.5,0.31599999999999995
fake_toronto,0,5,0.816,0.5,0.31599999999999995,0.5,0.31599999999999995
fake_toronto,1,3,0.844,0.5,0.344,0.5,0.344
fake_toronto,1,4,0.844,0.5,0.344,0.5,0.344
fake_toronto,1,5,0.844,0.5,0.344,0.5,0.344
fake_toronto,2,3,0.794,0.5,0.29400000000000004,0.5,0.29400000000000004
fake_toronto,2,4,0.794,0.5,0.29400000000000004,0.5,0.29400000000000004
fake_toronto,2,5,0.794,0.5,0.29400000000000004,0.5,0.29400000000000004
fake_toronto,3,3,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_toronto,3,4,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_toronto,3,5,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_toronto,4,3,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_toronto,4,4,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_toronto,4,5,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_toronto,5,3,0.845,0.5,0.345,0.5,0.345
fake_toronto,5,4,0.845,0.5,0.345,0.5,0.345
fake_toronto,5,5,0.845,0.5,0.345,0.5,0.345
fake_valencia,0,3,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_valencia,0,4,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_valencia,0,5,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_valencia,1,3,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_valencia,1,4,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_valencia,1,5,0.837,0.5,0.33699999999999997,0.5,0.33699999999999997
fake_valencia,2,3,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_valencia,2,4,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_valencia,2,5,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_valencia,3,3,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_valencia,3,4,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_valencia,3,5,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_athens,0,3,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_athens,0,4,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_athens,0,5,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_athens,1,3,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_athens,1,4,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_athens,1,5,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_athens,2,3,0.846,0.5,0.346,0.5,0.346
fake_athens,2,4,0.846,0.5,0.346,0.5,0.346
fake_athens,2,5,0.846,0.5,0.346,0.5,0.346
fake_belem,0,3,0.824,0.5,0.32399999999999995,0.5,0.32399999999999995
fake_belem,0,4,0.824,0.5,0.32399999999999995,0.5,0.32399999999999995
fake_belem,0,5,0.824,0.5,0.32399999999999995,0.5,0.32399999999999995
fake_belem,1,3,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_belem,1,4,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_belem,1,5,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_belem,2,3,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_belem,2,4,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_belem,2,5,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_belem,3,3,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_belem,3,4,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_belem,3,5,0.839,0.5,0.33899999999999997,0.5,0.33899999999999997
fake_bogota,0,3,0.829,0.5,0.32899999999999996,0.5,0.32899999999999996
fake_bogota,0,4,0.829,0.5,0.32899999999999996,0.5,0.32899999999999996
fake_bogota,0,5,0.829,0.5,0.32899999999999996,0.5,0.32899999999999996
fake_bogota,1,3,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_bogota,1,4,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_bogota,1,5,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_bogota,2,3,0.829,0.5,0.32899999999999996,0.5,0.32899999999999996
fake_bogota,2,4,0.829,0.5,0.32899999999999996,0.5,0.32899999999999996
fake_bogota,2,5,0.829,0.5,0.32899999999999996,0.5,0.32899999999999996
fake_bogota,3,3,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_bogota,3,4,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_bogota,3,5,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_burlington,0,3,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,0,4,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,0,5,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,1,3,0.818,0.5,0.31799999999999995,0.5,0.31799999999999995
fake_burlington,1,4,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,1,5,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,2,3,0.818,0.5,0.31799999999999995,0.5,0.31799999999999995
fake_burlington,2,4,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,2,5,0.819,0.5,0.31899999999999995,0.5,0.31899999999999995
fake_burlington,3,3,0.822,0.5,0.32199999999999995,0.5,0.32199999999999995
fake_burlington,3,4,0.822,0.5,0.32199999999999995,0.5,0.32199999999999995
fake_burlington,3,5,0.822,0.5,0.32199999999999995,0.5,0.32199999999999995
fake_essex,0,3,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_essex,0,4,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_essex,0,5,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_essex,1,3,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_essex,1,4,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_essex,1,5,0.831,0.5,0.33099999999999996,0.5,0.33099999999999996
fake_essex,2,3,0.813,0.5,0.31299999999999994,0.5,0.31299999999999994
fake_essex,2,4,0.813,0.5,0.31299999999999994,0.5,0.31299999999999994
fake_essex,2,5,0.813,0.5,0.31299999999999994,0.5,0.31299999999999994
fake_essex,3,3,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_essex,3,4,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_essex,3,5,0.827,0.5,0.32699999999999996,0.5,0.32699999999999996
fake_lima,0,3,0.817,0.5,0.31699999999999995,0.5,0.31699999999999995
fake_lima,0,4,0.817,0.5,0.31699999999999995,0.5,0.31699999999999995
fake_lima,0,5,0.817,0.5,0.31699999999999995,0.5,0.31699999999999995
fake_lima,1,3,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_lima,1,4,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_lima,1,5,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_lima,2,3,0.817,0.5,0.31699999999999995,0.5,0.31699999999999995
fake_lima,2,4,0.817,0.5,0.31699999999999995,0.5,0.31699999999999995
fake_lima,2,5,0.817,0.5,0.31699999999999995,0.5,0.31699999999999995
fake_london,0,3,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_london,0,4,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_london,0,5,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_london,1,3,0.737,0.5,0.237,0.5,0.237
fake_london,1,4,0.737,0.5,0.237,0.5,0.237
fake_london,1,5,0.748,0.5,0.248,0.5,0.248
fake_london,2,3,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_london,2,4,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_london,2,5,0.841,0.5,0.34099999999999997,0.5,0.34099999999999997
fake_manila,0,3,0.843,0.5,0.34299999999999997,0.5,0.34299999999999997
fake_manila,0,4,0.843,0.5,0.34299999999999997,0.5,0.34299999999999997
fake_manila,0,5,0.843,0.5,0.34299999999999997,0.5,0.34299999999999997
fake_manila,1,3,0.838,0.5,0.33799999999999997,0.5,0.33799999999999997
fake_manila,1,4,0.838,0.5,0.33799999999999997,0.5,0.33799999999999997
fake_manila,1,5,0.838,0.5,0.33799999999999997,0.5,0.33799999999999997
fake_manila,2,3,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_manila,2,4,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_manila,2,5,0.84,0.5,0.33999999999999997,0.5,0.33999999999999997
fake_ourense,0,3,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_ourense,0,4,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_ourense,0,5,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_ourense,1,3,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_ourense,1,4,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_ourense,1,5,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_ourense,2,3,0.814,0.5,0.31399999999999995,0.5,0.31399999999999995
fake_ourense,2,4,0.814,0.5,0.31399999999999995,0.5,0.31399999999999995
fake_ourense,2,5,0.814,0.5,0.31399999999999995,0.5,0.31399999999999995
fake_quito,0,3,0.835,0.5,0.33499999999999996,0.5,0.33499999999999996
fake_quito,0,4,0.835,0.5,0.33499999999999996,0.5,0.33499999999999996
fake_quito,0,5,0.835,0.5,0.33499999999999996,0.5,0.33499999999999996
fake_quito,1,3,0.835,0.5,0.33499999999999996,0.5,0.33499999999999996
fake_quito,1,4,0.835,0.5,0.33499999999999996,0.5,0.33499999999999996
fake_quito,1,5,0.835,0.5,0.33499999999999996,0.5,0.33499999999999996
fake_quito,2,3,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_quito,2,4,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_quito,2,5,0.83,0.5,0.32999999999999996,0.5,0.32999999999999996
fake_rome,0,3,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_rome,0,4,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_rome,0,5,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_rome,1,3,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_rome,1,4,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_rome,1,5,0.836,0.5,0.33599999999999997,0.5,0.33599999999999997
fake_rome,2,3,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_rome,2,4,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_rome,2,5,0.832,0.5,0.33199999999999996,0.5,0.33199999999999996
fake_santiago,0,3,0.844,0.5,0.344,0.5,0.344
fake_santiago,0,4,0.844,0.5,0.344,0.5,0.344
fake_santiago,0,5,0.844,0.5,0.344,0.5,0.344
fake_santiago,1,3,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_santiago,1,4,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_santiago,1,5,0.842,0.5,0.34199999999999997,0.5,0.34199999999999997
fake_santiago,2,3,0.843,0.5,0.34299999999999997,0.5,0.34299999999999997
