,hardware_spec,embedding,horizon,lambda,time
565,fake_paris,1,5,0.9766700547892836,170
566,fake_paris,1,6,0.9799024805778039,834
567,fake_paris,1,7,0.9804575079501215,4049
568,fake_paris,2,4,0.9480635062668235,34
569,fake_paris,2,5,0.9654483315100344,170
570,fake_paris,2,6,0.9727918609177691,832
571,fake_paris,2,7,0.9757487568330817,4036
572,fake_paris,3,4,0.951555396930423,32
573,fake_paris,3,5,0.9690757705814186,159
574,fake_paris,3,6,0.97647654490872,779
575,fake_paris,3,7,0.979456494853013,3784
576,fake_paris,4,4,0.8775739400551519,29
577,fake_paris,4,5,0.9413839434004846,147
578,fake_paris,4,6,0.9465224163018916,716
579,fake_paris,4,7,0.9637156944139975,3546
580,fake_paris,5,4,0.9735198570717053,29
581,fake_paris,5,5,0.9776868274139363,146
582,fake_paris,5,6,0.9820974518765422,715
583,fake_paris,5,7,0.9823248684499397,3488
584,fake_paris,6,4,0.9738562624254147,30
585,fake_paris,6,5,0.9780261867021166,145
586,fake_paris,6,6,0.9824399305416047,715
587,fake_paris,6,7,0.982667508232805,3475
588,fake_auckland,0,4,0.8571062917809806,34
589,fake_auckland,0,5,0.8571062917809806,170
590,fake_auckland,0,6,0.9407695609643301,834
591,fake_auckland,0,7,0.9407695609643301,4048
592,fake_auckland,1,4,0.9866512008010438,34
593,fake_auckland,1,5,0.9866512103395848,170
594,fake_auckland,1,6,0.9928404856025403,834
595,fake_auckland,1,7,0.9928404857845082,4050
596,fake_kolkata,0,4,0.9688053094724479,35
597,fake_kolkata,0,5,0.9703992414458443,171
598,fake_kolkata,0,6,0.9881633816599866,844
599,fake_kolkata,0,7,0.9883608886380877,4097
600,fake_kolkata,1,4,0.9691332579969716,34
601,fake_kolkata,1,5,0.9707283015953325,173
602,fake_kolkata,1,6,0.9885048306214717,839
603,fake_kolkata,1,7,0.9887024753425796,4087
604,fake_kolkata,2,4,0.8965355970747331,34
605,fake_kolkata,2,5,0.9043870216968029,172
606,fake_kolkata,2,6,0.9313215955769675,838
607,fake_kolkata,2,7,0.9333971181055266,4086
608,fake_kolkata,3,4,0.9838330147763173,35
609,fake_kolkata,3,5,0.9838330215300706,172
610,fake_kolkata,3,6,0.9903684056538422,842
611,fake_kolkata,3,7,0.990368405790682,4086
612,fake_kolkata,4,4,0.987443337989011,35
613,fake_kolkata,4,5,0.9877358033918053,171
614,fake_kolkata,4,6,0.9925825790422996,837
615,fake_kolkata,4,7,0.9925918299920582,4070
616,fake_kolkata,5,4,0.9844350527265927,35
617,fake_kolkata,5,5,0.9862759169167349,171
618,fake_kolkata,5,6,0.9891487836334951,837
619,fake_kolkata,5,7,0.9892025999423711,4070
620,fake_kolkata,6,4,0.9869654326637868,34
621,fake_kolkata,6,5,0.9888159084977008,171
622,fake_kolkata,6,6,0.9917037752468961,838
623,fake_kolkata,6,7,0.9917578725452574,4070
624,fake_toronto,0,4,0.8773895000018361,34
625,fake_toronto,0,5,0.9111279425018661,171
626,fake_toronto,0,6,0.9279724373228811,837
627,fake_toronto,0,7,0.942347730447284,4067
628,fake_toronto,1,4,0.890902140284903,34
629,fake_toronto,1,5,0.9258486870714983,171
630,fake_toronto,1,6,0.943296389218844,837
631,fake_toronto,1,7,0.9581864374884168,4067
632,fake_toronto,2,4,0.9472837520278083,35
633,fake_toronto,2,5,0.9553348574136699,170
634,fake_toronto,2,6,0.9588929503659026,837
635,fake_toronto,2,7,0.9595276726067022,4068
636,fake_toronto,3,4,0.9747909751696413,34
637,fake_toronto,3,5,0.9833371788733964,171
638,fake_toronto,3,6,0.9871140638172985,837
639,fake_toronto,3,7,0.9877878176581651,4066
640,fake_toronto,4,4,0.7133793095616963,35
641,fake_toronto,4,5,0.7306630336362341,170
642,fake_toronto,4,6,0.7962682093956078,836
643,fake_toronto,4,7,0.8167504075962075,4061
644,fake_toronto,5,4,0.8765926629479249,34
645,fake_toronto,5,5,0.8778730787971268,171
646,fake_toronto,5,6,0.886909946762373,836
647,fake_toronto,5,7,0.8870152271845052,4062
648,fake_toronto,6,4,0.9457280154874141,34
649,fake_toronto,6,5,0.9472434873400765,171
650,fake_toronto,6,6,0.9579392597782321,835
651,fake_toronto,6,7,0.9580638670265623,4062
652,fake_toronto,7,4,0.9565403183393792,34
653,fake_toronto,7,5,0.9581838682565981,171
654,fake_toronto,7,6,0.9635979250725999,836
655,fake_toronto,7,7,0.9636742112115965,4062
656,fake_toronto,8,4,0.9797238460799178,34
657,fake_toronto,8,5,0.981450857325802,171
658,fake_toronto,8,6,0.9871398626379103,836
659,fake_toronto,8,7,0.9872200227629339,4061
660,fake_montreal,0,4,0.9775654444261893,35
661,fake_montreal,0,5,0.9780430156091375,171
662,fake_montreal,0,6,0.9880490049945555,837
663,fake_montreal,0,7,0.9880804572893422,4067
664,fake_montreal,1,4,0.9834066107133503,34
665,fake_montreal,1,5,0.9873705408211998,171
666,fake_montreal,1,6,0.9901734841410712,837
667,fake_montreal,1,7,0.9903407488313746,4070
668,fake_montreal,2,4,0.9401583678217064,34
669,fake_montreal,2,5,0.9560920464368159,171
670,fake_montreal,2,6,0.9802354957379679,837
671,fake_montreal,2,7,0.9846505122190871,4067
672,fake_montreal,3,4,0.8939181317560904,34
673,fake_montreal,3,5,0.8950998432257321,171
674,fake_montreal,3,6,0.9627296534886285,837
675,fake_montreal,3,7,0.9633489776484273,4068
676,fake_sydney,0,4,0.9323891824071728,40
677,fake_sydney,0,5,0.9592837238181009,196
678,fake_sydney,0,6,0.9620516037426908,964
679,fake_sydney,0,7,0.9678987628621204,4628
680,fake_sydney,1,4,0.9376214969046361,38
681,fake_sydney,1,5,0.964841519377341,188
682,fake_sydney,1,6,0.967642896431338,915
683,fake_sydney,1,7,0.9735608185836964,4473
684,fake_sydney,2,4,0.8668096414933849,37
685,fake_sydney,2,5,0.8819222193229124,187
686,fake_sydney,2,6,0.9424520257348866,925
687,fake_sydney,2,7,0.9518783825094691,4483
688,fake_sydney,3,4,0.8727587877059673,38
689,fake_sydney,3,5,0.8881165536621857,187
690,fake_sydney,3,6,0.9496281460106997,915
691,fake_sydney,3,7,0.9592074211956949,4455
692,fake_sydney,4,4,0.9689676740954563,37
693,fake_sydney,4,5,0.9722504484512473,185
694,fake_sydney,4,6,0.977574893761038,915
695,fake_sydney,4,7,0.9777561278325487,4463
696,fake_sydney,5,4,0.9726685706804072,37
697,fake_sydney,5,5,0.9827836914206267,184
698,fake_sydney,5,6,0.9873187756252118,903
699,fake_sydney,5,7,0.9882732159548719,4412
700,fake_cairo,0,4,0.9837574002035346,40
701,fake_cairo,0,5,0.9837583839609348,196
702,fake_cairo,0,6,0.9929563618616722,962
703,fake_cairo,0,7,0.992957354818034,4623
704,fake_cairo,1,4,0.9675039986142215,38
705,fake_cairo,1,5,0.9713375109028336,188
706,fake_cairo,1,6,0.9744167749736462,913
707,fake_cairo,1,7,0.9745876025681869,4468
708,fake_cairo,2,4,0.9722862280715848,37
709,fake_cairo,2,5,0.9761589768220887,187
710,fake_cairo,2,6,0.9792697527952672,923
711,fake_cairo,2,7,0.9794423287726227,4478
712,fake_cairo,3,4,0.981629261926581,38
713,fake_cairo,3,5,0.9824962024810258,187
714,fake_cairo,3,6,0.9872766481544697,913
715,fake_cairo,3,7,0.9873071525171622,4453
716,fake_cairo,4,4,0.9844928324922438,37
717,fake_cairo,4,5,0.9859463130746066,185
718,fake_cairo,4,6,0.9899780256877948,913
719,fake_cairo,4,7,0.9900274317153748,4457
720,fake_cairo,5,4,0.8861725233656546,37
721,fake_cairo,5,5,0.8904975996720772,184
722,fake_cairo,5,6,0.9595335425237991,901
723,fake_cairo,5,7,0.962000086858259,4405
724,fake_cairo,6,4,0.887247116168465,37
725,fake_cairo,6,5,0.8915842447143966,186
726,fake_cairo,6,6,0.9608125605898497,907
727,fake_cairo,6,7,0.9632859781486939,4424
728,fake_cairo,7,4,0.9736014736165951,37
729,fake_cairo,7,5,0.9806107828261356,188
730,fake_cairo,7,6,0.9890915544236268,911
731,fake_cairo,7,7,0.9897839199687268,4470
732,fake_cairo,8,4,0.9555808808053683,37
733,fake_cairo,8,5,0.961776782749128,185
734,fake_cairo,8,6,0.9651887515450873,914
735,fake_cairo,8,7,0.9655841907566649,4489
736,fake_cairo,9,4,0.9589581408495722,39
737,fake_cairo,9,5,0.9651999599299508,195
738,fake_cairo,9,6,0.9686372144827333,907
739,fake_cairo,9,7,0.9690355842508643,4408
740,fake_hanoi,0,4,0.9468764277013912,40
741,fake_hanoi,0,5,0.9558139053432564,196
742,fake_hanoi,0,6,0.9749617460818253,959
743,fake_hanoi,0,7,0.9766575887886517,4610
744,fake_hanoi,1,4,0.9577641942245104,38
745,fake_hanoi,1,5,0.9669194890211016,187
746,fake_hanoi,1,6,0.9865338934391316,910
747,fake_hanoi,1,7,0.9882710631149318,4453
748,fake_hanoi,2,4,0.9838789908188126,37
749,fake_hanoi,2,5,0.985911293062597,186
750,fake_hanoi,2,6,0.9899246752391991,920
751,fake_hanoi,2,7,0.9900009584645856,4460
752,fake_hanoi,3,4,0.9852302042347811,39
753,fake_hanoi,3,5,0.9872681836749042,186
754,fake_hanoi,3,6,0.9912927771788445,909
755,fake_hanoi,3,7,0.9913692735000664,4434
756,fake_hanoi,4,4,0.9074393589331651,37
757,fake_hanoi,4,5,0.9146102916503976,184
758,fake_hanoi,4,6,0.9659903831160044,908
759,fake_hanoi,4,7,0.9690885409972138,4438
760,fake_hanoi,5,4,0.9119076652843457,38
761,fake_hanoi,5,5,0.9191571909122133,184
762,fake_hanoi,5,6,0.9711006959867887,897
763,fake_hanoi,5,7,0.9742328171521232,4390
764,fake_hanoi,6,4,0.9157655210621898,37
765,fake_hanoi,6,5,0.9158486418676101,186
766,fake_hanoi,6,6,0.9693971455351779,904
767,fake_hanoi,6,7,0.9694293182799498,4408
768,fake_geneva,0,4,0.8425144225763783,40
769,fake_geneva,0,5,0.8425147867959552,196
770,fake_geneva,0,6,0.9256805763276235,962
771,fake_geneva,0,7,0.925680708982993,4621
772,fake_geneva,1,4,0.9603080481398458,38
773,fake_geneva,1,5,0.9603090084478939,188
774,fake_geneva,1,6,0.97283724855347,913
775,fake_geneva,1,7,0.9728382213907186,4467
776,fake_geneva,2,4,0.9697737885104211,37
777,fake_geneva,2,5,0.9697737885104211,187
778,fake_geneva,2,6,0.9825606584613936,923
779,fake_geneva,2,7,0.9825606584613936,4476
780,fake_cambridge,0,4,0.5069615783525709,40
781,fake_cambridge,0,5,0.5097462096943993,196
782,fake_cambridge,0,6,0.5103177552773096,960
783,fake_cambridge,0,7,0.5119095897838658,4617
784,fake_cambridge,1,4,0.8538545033736282,37
785,fake_cambridge,1,5,0.8559776015099397,188
786,fake_cambridge,1,6,0.905327775618907,912
787,fake_cambridge,1,7,0.9062545158846639,4463
788,fake_cambridge,2,4,0.6037561833487456,37
789,fake_cambridge,2,5,0.6575011322037464,186
790,fake_cambridge,2,6,0.6805932242806668,923
791,fake_cambridge,2,7,0.6853477676869368,4470
792,fake_cambridge,3,4,0.9163909842237015,38
793,fake_cambridge,3,5,0.9255515829606229,187
794,fake_cambridge,3,6,0.9300053068881836,911
795,fake_cambridge,3,7,0.9309171531299311,4441
796,fake_cambridge,4,4,0.9451368859675346,37
797,fake_cambridge,4,5,0.9549298974588204,185
798,fake_cambridge,4,6,0.9596910815911291,910
799,fake_cambridge,4,7,0.9606658779549717,4447
800,fake_rochester,0,4,0.7415558000593754,41
801,fake_rochester,0,5,0.7693346579196686,195
802,fake_rochester,0,6,0.8169117706738163,960
803,fake_rochester,0,7,0.8440117447082771,4613
804,fake_rochester,1,4,0.7689345611164641,38
805,fake_rochester,1,5,0.7692706456115302,188
806,fake_rochester,1,6,0.8579709821090199,911
807,fake_rochester,1,7,0.858304829159687,4457
808,fake_rochester,2,4,0.6037214265041964,37
809,fake_rochester,2,5,0.6046288820394601,186
810,fake_rochester,2,6,0.6526146754164596,921
811,fake_rochester,2,7,0.6538982482801222,4464
812,fake_rochester,3,4,0.9459240831648349,39
813,fake_rochester,3,5,0.9526129369123524,187
814,fake_rochester,3,6,0.9546028709022388,910
815,fake_rochester,3,7,0.9549979313267016,4436
816,fake_rochester,4,4,0.5866432772980209,37
817,fake_rochester,4,5,0.6310476757108628,185
818,fake_rochester,4,6,0.6494807534594945,908
819,fake_rochester,4,7,0.652387402977555,4442
820,fake_brooklyn,0,4,0.8649540112682124,41
821,fake_brooklyn,0,5,0.9069968285664832,196
822,fake_brooklyn,0,6,0.9155458851072757,962
823,fake_brooklyn,0,7,0.9347042924362902,4617
824,fake_brooklyn,1,4,0.9745689031921652,38
825,fake_brooklyn,1,5,0.9759926154222351,188
826,fake_brooklyn,1,6,0.9864634546627713,906
827,fake_brooklyn,1,7,0.9865705442987754,4451
828,fake_brooklyn,2,4,0.9708045557745835,38
829,fake_brooklyn,2,5,0.9809739907095569,185
830,fake_brooklyn,2,6,0.9852998360971912,922
831,fake_brooklyn,2,7,0.9862533644191648,4463
832,fake_brooklyn,3,4,0.9764377154778224,39
833,fake_brooklyn,3,5,0.9809162300033327,187
834,fake_brooklyn,3,6,0.9881366245239208,908
835,fake_brooklyn,3,7,0.9884677209236512,4424
836,fake_brooklyn,4,4,0.9777636436851431,37
837,fake_brooklyn,4,5,0.982254613402869,183
838,fake_brooklyn,4,6,0.9894951024728135,901
839,fake_brooklyn,4,7,0.9898271198806423,4440
840,fake_brooklyn,5,4,0.9072440739133397,38
841,fake_brooklyn,5,5,0.9125382628941512,185
842,fake_brooklyn,5,6,0.959673136483959,899
843,fake_brooklyn,5,7,0.9617205602627348,4374
844,fake_manhattan,0,4,0.5284721555423906,41
845,fake_manhattan,0,5,0.5284778758883534,198
846,fake_manhattan,0,6,0.5314065572825335,970
847,fake_manhattan,0,7,0.5314083219072193,4651
848,fake_manhattan,1,4,0.5299808647063564,38
849,fake_manhattan,1,5,0.5314560144472595,187
850,fake_manhattan,1,6,0.5321746900445063,912
851,fake_manhattan,1,7,0.5325092097094654,4459
852,fake_manhattan,2,4,0.9433130526306696,36
853,fake_manhattan,2,5,0.9651240620228578,187
854,fake_manhattan,2,6,0.9757498352000594,922
855,fake_manhattan,2,7,0.9806958954869918,4470
856,fake_manhattan,3,4,0.8000358965173425,37
857,fake_manhattan,3,5,0.8077768226475028,187
858,fake_manhattan,3,6,0.8852355058619806,909
859,fake_manhattan,3,7,0.8918454136354634,4425
860,fake_manhattan,4,4,0.5004257463856424,36
861,fake_manhattan,4,5,0.500714295497282,182
862,fake_manhattan,4,6,0.500901585918021,905
863,fake_manhattan,4,7,0.5010156048736764,4445
864,fake_manhattan,5,4,0.5004257680305111,37
865,fake_manhattan,5,5,0.5007143403425447,184
866,fake_manhattan,5,6,0.5009016546407954,900
867,fake_manhattan,5,7,0.5010156975317548,4378
868,fake_manhattan,6,4,0.9757226434956157,37
869,fake_manhattan,6,5,0.979623580383723,182
870,fake_manhattan,6,6,0.9816310242904459,895
871,fake_manhattan,6,7,0.9817771573210995,4405
872,fake_washington,0,4,0.9686184881027862,40
873,fake_washington,0,5,0.9686194567212743,197
874,fake_washington,0,6,0.9800961354196338,965
875,fake_washington,0,7,0.9800971155157693,4640
876,fake_washington,1,4,0.9738924836795853,38
877,fake_washington,1,5,0.9738925204183787,188
878,fake_washington,1,6,0.9854992613658144,910
879,fake_washington,1,7,0.9854992627155508,4467
880,fake_washington,2,4,0.9704532732222939,37
881,fake_washington,2,5,0.9718646360419593,186
882,fake_washington,2,6,0.9735416737987984,923
883,fake_washington,2,7,0.9735695075107831,4481
884,fake_washington,3,4,0.9068301041153785,38
885,fake_washington,3,5,0.9210691752595217,186
886,fake_washington,3,6,0.9418631336436686,913
887,fake_washington,3,7,0.9455939303305937,4441
888,fake_washington,4,4,0.5153904039792934,36
889,fake_washington,4,5,0.5164924248760485,181
890,fake_washington,4,6,0.5209665447075637,905
891,fake_washington,4,7,0.5221811983500981,4435
892,fake_washington,5,4,0.714711325427033,37
893,fake_washington,5,5,0.7300846921276801,184
894,fake_washington,5,6,0.7924928656604843,898
895,fake_washington,5,7,0.8094367779630083,4371
896,fake_washington,6,4,0.9805290132165068,37
897,fake_washington,6,5,0.9812978612376556,182
898,fake_washington,6,6,0.9832106013446696,899
899,fake_washington,6,7,0.9832234788724376,4401
