horizon,diff_index,real_hardware,acc,ins
7,6,fake_tokyo1,0.927,-1
7,7,fake_tokyo1,0.911,-1
7,8,fake_tokyo1,0.912,-1
7,9,fake_tokyo1,0.076,-1
7,10,fake_tokyo1,0.763,-1
7,11,fake_tokyo1,0.796,-1
7,12,fake_tokyo1,0.089,-1
7,13,fake_tokyo1,0.916,-1
7,0,fake_tokyo2,0.875,-1
7,1,fake_tokyo2,0.793,-1
7,2,fake_tokyo2,0.839,-1
7,3,fake_tokyo2,0.83,-1
7,4,fake_tokyo2,0.778,-1
7,5,fake_tokyo2,0.788,-1
7,6,fake_tokyo2,0.875,-1
7,7,fake_tokyo2,0.775,-1
7,8,fake_tokyo2,0.842,-1
7,9,fake_tokyo2,0.126,-1
7,10,fake_tokyo2,0.613,-1
7,11,fake_tokyo2,0.796,-1
7,12,fake_tokyo2,0.229,-1
7,13,fake_tokyo2,0.836,-1
7,0,fake_tokyo3,0.913,-1
7,1,fake_tokyo3,0.818,-1
7,2,fake_tokyo3,0.862,-1
7,3,fake_tokyo3,0.855,-1
7,4,fake_tokyo3,0.8,-1
7,5,fake_tokyo3,0.806,-1
7,6,fake_tokyo3,0.9,-1
7,7,fake_tokyo3,0.806,-1
7,8,fake_tokyo3,0.844,-1
7,9,fake_tokyo3,0.09,-1
7,10,fake_tokyo3,0.61,-1
7,11,fake_tokyo3,0.82,-1
7,12,fake_tokyo3,0.203,-1
7,13,fake_tokyo3,0.854,-1
7,0,fake_tokyo4,0.933,-1
7,1,fake_tokyo4,0.939,-1
7,2,fake_tokyo4,0.94,-1
7,3,fake_tokyo4,0.938,-1
7,4,fake_tokyo4,0.936,-1
7,5,fake_tokyo4,0.944,-1
7,6,fake_tokyo4,0.941,-1
7,7,fake_tokyo4,0.929,-1
7,8,fake_tokyo4,0.941,-1
7,9,fake_tokyo4,0.059,-1
7,10,fake_tokyo4,0.883,-1
7,11,fake_tokyo4,0.908,-1
7,12,fake_tokyo4,0.066,-1
7,13,fake_tokyo4,0.938,-1
7,0,fake_tokyo5,0.959,-1
7,1,fake_tokyo5,0.962,-1
7,2,fake_tokyo5,0.966,-1
7,3,fake_tokyo5,0.969,-1
7,4,fake_tokyo5,0.966,-1
7,5,fake_tokyo5,0.964,-1
7,6,fake_tokyo5,0.966,-1
7,7,fake_tokyo5,0.959,-1
7,8,fake_tokyo5,0.956,-1
7,9,fake_tokyo5,0.04,-1
7,10,fake_tokyo5,0.91,-1
7,11,fake_tokyo5,0.936,-1
7,12,fake_tokyo5,0.039,-1
7,13,fake_tokyo5,0.96,-1
7,0,fake_tokyo6,0.95,-1
7,1,fake_tokyo6,0.956,-1
7,2,fake_tokyo6,0.954,-1
7,3,fake_tokyo6,0.952,-1
7,4,fake_tokyo6,0.956,-1
7,5,fake_tokyo6,0.947,-1
7,6,fake_tokyo6,0.947,-1
7,7,fake_tokyo6,0.954,-1
7,8,fake_tokyo6,0.947,-1
7,9,fake_tokyo6,0.053,-1
7,10,fake_tokyo6,0.896,-1
7,11,fake_tokyo6,0.87,-1
7,12,fake_tokyo6,0.045,-1
7,13,fake_tokyo6,0.95,-1
7,0,fake_tokyo7,0.955,-1
7,1,fake_tokyo7,0.963,-1
7,2,fake_tokyo7,0.954,-1
7,3,fake_tokyo7,0.956,-1
7,4,fake_tokyo7,0.951,-1
7,5,fake_tokyo7,0.957,-1
7,6,fake_tokyo7,0.958,-1
7,7,fake_tokyo7,0.956,-1
7,8,fake_tokyo7,0.961,-1
7,9,fake_tokyo7,0.048,-1
7,10,fake_tokyo7,0.896,-1
7,11,fake_tokyo7,0.876,-1
7,12,fake_tokyo7,0.045,-1
7,13,fake_tokyo7,0.957,-1
7,0,fake_tokyo8,0.961,-1
7,1,fake_tokyo8,0.956,-1
7,2,fake_tokyo8,0.958,-1
7,3,fake_tokyo8,0.951,-1
7,4,fake_tokyo8,0.955,-1
7,5,fake_tokyo8,0.952,-1
7,6,fake_tokyo8,0.957,-1
7,7,fake_tokyo8,0.951,-1
7,8,fake_tokyo8,0.953,-1
7,9,fake_tokyo8,0.042,-1
7,10,fake_tokyo8,0.862,-1
7,11,fake_tokyo8,0.946,-1
7,12,fake_tokyo8,0.054,-1
7,13,fake_tokyo8,0.953,-1
7,0,fake_tokyo9,0.97,-1
7,1,fake_tokyo9,0.962,-1
7,2,fake_tokyo9,0.959,-1
7,3,fake_tokyo9,0.962,-1
7,4,fake_tokyo9,0.965,-1
7,5,fake_tokyo9,0.964,-1
7,6,fake_tokyo9,0.969,-1
7,7,fake_tokyo9,0.965,-1
7,8,fake_tokyo9,0.96,-1
7,9,fake_tokyo9,0.031,-1
7,10,fake_tokyo9,0.885,-1
7,11,fake_tokyo9,0.962,-1
7,12,fake_tokyo9,0.037,-1
7,13,fake_tokyo9,0.969,-1
7,0,fake_poughkeepsie0,0.976,-1
7,1,fake_poughkeepsie0,0.974,-1
7,2,fake_poughkeepsie0,0.976,-1
7,3,fake_poughkeepsie0,0.972,-1
7,4,fake_poughkeepsie0,0.973,-1
7,5,fake_poughkeepsie0,0.973,-1
7,6,fake_poughkeepsie0,0.97,-1
7,7,fake_poughkeepsie0,0.972,-1
7,8,fake_poughkeepsie0,0.972,-1
7,9,fake_poughkeepsie0,0.028,-1
7,10,fake_poughkeepsie0,0.911,-1
7,11,fake_poughkeepsie0,0.964,-1
7,12,fake_poughkeepsie0,0.025,-1
7,13,fake_poughkeepsie0,0.974,-1
7,0,fake_poughkeepsie1,0.978,-1
7,1,fake_poughkeepsie1,0.973,-1
7,2,fake_poughkeepsie1,0.98,-1
7,3,fake_poughkeepsie1,0.977,-1
7,4,fake_poughkeepsie1,0.976,-1
7,5,fake_poughkeepsie1,0.976,-1
7,6,fake_poughkeepsie1,0.979,-1
7,7,fake_poughkeepsie1,0.976,-1
7,8,fake_poughkeepsie1,0.975,-1
7,9,fake_poughkeepsie1,0.024,-1
7,10,fake_poughkeepsie1,0.93,-1
7,11,fake_poughkeepsie1,0.936,-1
7,12,fake_poughkeepsie1,0.025,-1
7,13,fake_poughkeepsie1,0.978,-1
7,0,fake_poughkeepsie2,0.903,-1
7,1,fake_poughkeepsie2,0.899,-1
7,2,fake_poughkeepsie2,0.899,-1
7,3,fake_poughkeepsie2,0.906,-1
7,4,fake_poughkeepsie2,0.905,-1
7,5,fake_poughkeepsie2,0.894,-1
7,6,fake_poughkeepsie2,0.913,-1
7,7,fake_poughkeepsie2,0.909,-1
7,8,fake_poughkeepsie2,0.898,-1
7,9,fake_poughkeepsie2,0.081,-1
7,10,fake_poughkeepsie2,0.789,-1
7,11,fake_poughkeepsie2,0.807,-1
7,12,fake_poughkeepsie2,0.095,-1
7,13,fake_poughkeepsie2,0.906,-1
7,0,fake_poughkeepsie3,0.945,-1
7,1,fake_poughkeepsie3,0.941,-1
7,2,fake_poughkeepsie3,0.95,-1
7,3,fake_poughkeepsie3,0.938,-1
7,4,fake_poughkeepsie3,0.938,-1
7,5,fake_poughkeepsie3,0.95,-1
7,6,fake_poughkeepsie3,0.95,-1
7,7,fake_poughkeepsie3,0.941,-1
7,8,fake_poughkeepsie3,0.933,-1
7,9,fake_poughkeepsie3,0.052,-1
7,10,fake_poughkeepsie3,0.815,-1
7,11,fake_poughkeepsie3,0.837,-1
7,12,fake_poughkeepsie3,0.06,-1
7,13,fake_poughkeepsie3,0.946,-1
7,0,fake_poughkeepsie4,0.866,-1
7,1,fake_poughkeepsie4,0.772,-1
7,2,fake_poughkeepsie4,0.813,-1
7,3,fake_poughkeepsie4,0.815,-1
7,4,fake_poughkeepsie4,0.764,-1
7,5,fake_poughkeepsie4,0.762,-1
7,6,fake_poughkeepsie4,0.864,-1
7,7,fake_poughkeepsie4,0.75,-1
7,8,fake_poughkeepsie4,0.822,-1
7,9,fake_poughkeepsie4,0.135,-1
7,10,fake_poughkeepsie4,0.592,-1
7,11,fake_poughkeepsie4,0.836,-1
7,12,fake_poughkeepsie4,0.246,-1
7,13,fake_poughkeepsie4,0.808,-1
7,0,fake_poughkeepsie5,0.881,-1
7,1,fake_poughkeepsie5,0.77,-1
7,2,fake_poughkeepsie5,0.82,-1
7,3,fake_poughkeepsie5,0.811,-1
7,4,fake_poughkeepsie5,0.772,-1
7,5,fake_poughkeepsie5,0.763,-1
7,6,fake_poughkeepsie5,0.879,-1
7,7,fake_poughkeepsie5,0.759,-1
7,8,fake_poughkeepsie5,0.824,-1
7,9,fake_poughkeepsie5,0.116,-1
7,10,fake_poughkeepsie5,0.608,-1
7,11,fake_poughkeepsie5,0.842,-1
7,12,fake_poughkeepsie5,0.229,-1
7,13,fake_poughkeepsie5,0.82,-1
7,0,fake_johannesburg0,0.809,-1
7,1,fake_johannesburg0,0.92,-1
7,2,fake_johannesburg0,0.873,-1
7,3,fake_johannesburg0,0.866,-1
7,4,fake_johannesburg0,0.926,-1
7,5,fake_johannesburg0,0.92,-1
7,6,fake_johannesburg0,0.809,-1
7,7,fake_johannesburg0,0.924,-1
7,8,fake_johannesburg0,0.859,-1
7,9,fake_johannesburg0,0.185,-1
7,10,fake_johannesburg0,0.872,-1
7,11,fake_johannesburg0,0.633,-1
7,12,fake_johannesburg0,0.066,-1
7,13,fake_johannesburg0,0.87,-1
7,0,fake_johannesburg1,0.955,-1
7,1,fake_johannesburg1,0.903,-1
7,2,fake_johannesburg1,0.928,-1
7,3,fake_johannesburg1,0.931,-1
7,4,fake_johannesburg1,0.906,-1
7,5,fake_johannesburg1,0.901,-1
7,6,fake_johannesburg1,0.964,-1
7,7,fake_johannesburg1,0.904,-1
7,8,fake_johannesburg1,0.929,-1
7,9,fake_johannesburg1,0.036,-1
7,10,fake_johannesburg1,0.722,-1
7,11,fake_johannesburg1,0.945,-1
7,12,fake_johannesburg1,0.098,-1
7,13,fake_johannesburg1,0.93,-1
7,0,fake_johannesburg2,0.943,-1
7,1,fake_johannesburg2,0.944,-1
7,2,fake_johannesburg2,0.943,-1
7,3,fake_johannesburg2,0.941,-1
7,4,fake_johannesburg2,0.942,-1
7,5,fake_johannesburg2,0.933,-1
7,6,fake_johannesburg2,0.947,-1
7,7,fake_johannesburg2,0.942,-1
7,8,fake_johannesburg2,0.938,-1
7,9,fake_johannesburg2,0.053,-1
7,10,fake_johannesburg2,0.84,-1
7,11,fake_johannesburg2,0.847,-1
7,12,fake_johannesburg2,0.059,-1
7,13,fake_johannesburg2,0.947,-1
7,0,fake_johannesburg3,0.953,-1
7,1,fake_johannesburg3,0.947,-1
7,2,fake_johannesburg3,0.949,-1
7,3,fake_johannesburg3,0.955,-1
7,4,fake_johannesburg3,0.96,-1
7,5,fake_johannesburg3,0.946,-1
7,6,fake_johannesburg3,0.957,-1
7,7,fake_johannesburg3,0.95,-1
7,8,fake_johannesburg3,0.95,-1
7,9,fake_johannesburg3,0.045,-1
7,10,fake_johannesburg3,0.911,-1
7,11,fake_johannesburg3,0.939,-1
7,12,fake_johannesburg3,0.044,-1
7,13,fake_johannesburg3,0.955,-1
7,0,fake_johannesburg4,0.966,-1
7,1,fake_johannesburg4,0.968,-1
7,2,fake_johannesburg4,0.968,-1
7,3,fake_johannesburg4,0.968,-1
7,4,fake_johannesburg4,0.968,-1
7,5,fake_johannesburg4,0.966,-1
7,6,fake_johannesburg4,0.971,-1
7,7,fake_johannesburg4,0.963,-1
7,8,fake_johannesburg4,0.969,-1
7,9,fake_johannesburg4,0.039,-1
7,10,fake_johannesburg4,0.918,-1
7,11,fake_johannesburg4,0.949,-1
7,12,fake_johannesburg4,0.034,-1
7,13,fake_johannesburg4,0.965,-1
7,0,fake_boeblingen0,0.975,-1
7,1,fake_boeblingen0,0.965,-1
7,2,fake_boeblingen0,0.965,-1
7,3,fake_boeblingen0,0.97,-1
7,4,fake_boeblingen0,0.958,-1
7,5,fake_boeblingen0,0.963,-1
7,6,fake_boeblingen0,0.975,-1
7,7,fake_boeblingen0,0.959,-1
7,8,fake_boeblingen0,0.966,-1
7,9,fake_boeblingen0,0.024,-1
7,10,fake_boeblingen0,0.85,-1
7,11,fake_boeblingen0,0.952,-1
7,12,fake_boeblingen0,0.036,-1
7,13,fake_boeblingen0,0.962,-1
7,0,fake_boeblingen1,0.988,-1
7,1,fake_boeblingen1,0.976,-1
7,2,fake_boeblingen1,0.983,-1
7,3,fake_boeblingen1,0.981,-1
7,4,fake_boeblingen1,0.975,-1
7,5,fake_boeblingen1,0.981,-1
7,6,fake_boeblingen1,0.986,-1
7,7,fake_boeblingen1,0.979,-1
7,8,fake_boeblingen1,0.981,-1
7,9,fake_boeblingen1,0.009,-1
7,10,fake_boeblingen1,0.869,-1
7,11,fake_boeblingen1,0.969,-1
7,12,fake_boeblingen1,0.02,-1
7,13,fake_boeblingen1,0.982,-1
7,0,fake_boeblingen2,0.976,-1
7,1,fake_boeblingen2,0.966,-1
7,2,fake_boeblingen2,0.977,-1
7,3,fake_boeblingen2,0.973,-1
7,4,fake_boeblingen2,0.97,-1
7,5,fake_boeblingen2,0.976,-1
7,6,fake_boeblingen2,0.97,-1
7,7,fake_boeblingen2,0.97,-1
7,8,fake_boeblingen2,0.973,-1
7,9,fake_boeblingen2,0.025,-1
7,10,fake_boeblingen2,0.926,-1
7,11,fake_boeblingen2,0.952,-1
7,12,fake_boeblingen2,0.028,-1
7,13,fake_boeblingen2,0.974,-1
7,0,fake_boeblingen3,0.978,-1
7,1,fake_boeblingen3,0.972,-1
7,2,fake_boeblingen3,0.969,-1
7,3,fake_boeblingen3,0.972,-1
7,4,fake_boeblingen3,0.972,-1
7,5,fake_boeblingen3,0.971,-1
7,6,fake_boeblingen3,0.972,-1
7,7,fake_boeblingen3,0.97,-1
7,8,fake_boeblingen3,0.975,-1
7,9,fake_boeblingen3,0.029,-1
7,10,fake_boeblingen3,0.904,-1
7,11,fake_boeblingen3,0.923,-1
7,12,fake_boeblingen3,0.031,-1
7,13,fake_boeblingen3,0.972,-1
7,0,fake_boeblingen4,0.95,-1
7,1,fake_boeblingen4,0.886,-1
7,2,fake_boeblingen4,0.921,-1
7,3,fake_boeblingen4,0.924,-1
7,4,fake_boeblingen4,0.881,-1
7,5,fake_boeblingen4,0.876,-1
7,6,fake_boeblingen4,0.955,-1
7,7,fake_boeblingen4,0.881,-1
7,8,fake_boeblingen4,0.919,-1
7,9,fake_boeblingen4,0.047,-1
7,10,fake_boeblingen4,0.675,-1
7,11,fake_boeblingen4,0.902,-1
7,12,fake_boeblingen4,0.115,-1
7,13,fake_boeblingen4,0.915,-1
7,0,fake_boeblingen5,0.966,-1
7,1,fake_boeblingen5,0.949,-1
7,2,fake_boeblingen5,0.964,-1
7,3,fake_boeblingen5,0.958,-1
7,4,fake_boeblingen5,0.948,-1
7,5,fake_boeblingen5,0.955,-1
7,6,fake_boeblingen5,0.965,-1
7,7,fake_boeblingen5,0.945,-1
7,8,fake_boeblingen5,0.963,-1
7,9,fake_boeblingen5,0.037,-1
7,10,fake_boeblingen5,0.805,-1
7,11,fake_boeblingen5,0.87,-1
7,12,fake_boeblingen5,0.055,-1
7,13,fake_boeblingen5,0.961,-1
7,0,fake_boeblingen6,0.969,-1
7,1,fake_boeblingen6,0.951,-1
7,2,fake_boeblingen6,0.957,-1
7,3,fake_boeblingen6,0.96,-1
7,4,fake_boeblingen6,0.948,-1
7,5,fake_boeblingen6,0.949,-1
7,6,fake_boeblingen6,0.967,-1
7,7,fake_boeblingen6,0.953,-1
7,8,fake_boeblingen6,0.958,-1
7,9,fake_boeblingen6,0.031,-1
7,10,fake_boeblingen6,0.798,-1
7,11,fake_boeblingen6,0.875,-1
7,12,fake_boeblingen6,0.051,-1
7,13,fake_boeblingen6,0.957,-1
7,0,fake_almaden0,0.971,-1
7,1,fake_almaden0,0.927,-1
7,2,fake_almaden0,0.947,-1
7,3,fake_almaden0,0.953,-1
7,4,fake_almaden0,0.924,-1
7,5,fake_almaden0,0.927,-1
7,6,fake_almaden0,0.976,-1
7,7,fake_almaden0,0.929,-1
7,8,fake_almaden0,0.945,-1
7,9,fake_almaden0,0.032,-1
7,10,fake_almaden0,0.739,-1
7,11,fake_almaden0,0.954,-1
7,12,fake_almaden0,0.075,-1
7,13,fake_almaden0,0.953,-1
7,0,fake_almaden1,0.978,-1
7,1,fake_almaden1,0.933,-1
7,2,fake_almaden1,0.952,-1
7,3,fake_almaden1,0.956,-1
7,4,fake_almaden1,0.931,-1
7,5,fake_almaden1,0.926,-1
7,6,fake_almaden1,0.974,-1
7,7,fake_almaden1,0.928,-1
7,8,fake_almaden1,0.953,-1
7,9,fake_almaden1,0.025,-1
7,10,fake_almaden1,0.75,-1
7,11,fake_almaden1,0.953,-1
7,12,fake_almaden1,0.072,-1
7,13,fake_almaden1,0.953,-1
7,0,fake_almaden2,0.945,-1
7,1,fake_almaden2,0.946,-1
7,2,fake_almaden2,0.952,-1
7,3,fake_almaden2,0.947,-1
7,4,fake_almaden2,0.943,-1
7,5,fake_almaden2,0.945,-1
7,6,fake_almaden2,0.949,-1
7,7,fake_almaden2,0.945,-1
7,8,fake_almaden2,0.948,-1
7,9,fake_almaden2,0.046,-1
7,10,fake_almaden2,0.866,-1
7,11,fake_almaden2,0.87,-1
7,12,fake_almaden2,0.052,-1
7,13,fake_almaden2,0.944,-1
7,0,fake_almaden3,0.973,-1
7,1,fake_almaden3,0.967,-1
7,2,fake_almaden3,0.97,-1
7,3,fake_almaden3,0.974,-1
7,4,fake_almaden3,0.969,-1
7,5,fake_almaden3,0.972,-1
7,6,fake_almaden3,0.972,-1
7,7,fake_almaden3,0.965,-1
7,8,fake_almaden3,0.965,-1
7,9,fake_almaden3,0.028,-1
7,10,fake_almaden3,0.881,-1
7,11,fake_almaden3,0.89,-1
7,12,fake_almaden3,0.029,-1
7,13,fake_almaden3,0.97,-1
7,0,fake_almaden4,0.777,-1
7,1,fake_almaden4,0.86,-1
7,2,fake_almaden4,0.819,-1
7,3,fake_almaden4,0.827,-1
7,4,fake_almaden4,0.858,-1
7,5,fake_almaden4,0.859,-1
7,6,fake_almaden4,0.782,-1
7,7,fake_almaden4,0.861,-1
7,8,fake_almaden4,0.818,-1
7,9,fake_almaden4,0.209,-1
7,10,fake_almaden4,0.737,-1
7,11,fake_almaden4,0.594,-1
7,12,fake_almaden4,0.138,-1
7,13,fake_almaden4,0.818,-1
7,0,fake_almaden5,0.785,-1
7,1,fake_almaden5,0.869,-1
7,2,fake_almaden5,0.823,-1
7,3,fake_almaden5,0.826,-1
7,4,fake_almaden5,0.864,-1
7,5,fake_almaden5,0.875,-1
7,6,fake_almaden5,0.808,-1
7,7,fake_almaden5,0.868,-1
7,8,fake_almaden5,0.833,-1
7,9,fake_almaden5,0.207,-1
7,10,fake_almaden5,0.745,-1
7,11,fake_almaden5,0.604,-1
7,12,fake_almaden5,0.131,-1
7,13,fake_almaden5,0.831,-1
7,0,fake_almaden6,0.976,-1
7,1,fake_almaden6,0.977,-1
7,2,fake_almaden6,0.98,-1
7,3,fake_almaden6,0.978,-1
7,4,fake_almaden6,0.978,-1
7,5,fake_almaden6,0.977,-1
7,6,fake_almaden6,0.979,-1
7,7,fake_almaden6,0.975,-1
7,8,fake_almaden6,0.979,-1
7,9,fake_almaden6,0.021,-1
7,10,fake_almaden6,0.925,-1
7,11,fake_almaden6,0.964,-1
7,12,fake_almaden6,0.024,-1
7,13,fake_almaden6,0.978,-1
7,0,fake_almaden7,0.903,-1
7,1,fake_almaden7,0.866,-1
7,2,fake_almaden7,0.883,-1
7,3,fake_almaden7,0.885,-1
7,4,fake_almaden7,0.864,-1
7,5,fake_almaden7,0.871,-1
7,6,fake_almaden7,0.908,-1
7,7,fake_almaden7,0.87,-1
7,8,fake_almaden7,0.894,-1
7,9,fake_almaden7,0.094,-1
7,10,fake_almaden7,0.709,-1
7,11,fake_almaden7,0.895,-1
7,12,fake_almaden7,0.13,-1
7,13,fake_almaden7,0.889,-1
7,0,fake_almaden8,0.983,-1
7,1,fake_almaden8,0.979,-1
7,2,fake_almaden8,0.985,-1
7,3,fake_almaden8,0.98,-1
7,4,fake_almaden8,0.977,-1
7,5,fake_almaden8,0.981,-1
7,6,fake_almaden8,0.981,-1
7,7,fake_almaden8,0.982,-1
7,8,fake_almaden8,0.979,-1
7,9,fake_almaden8,0.017,-1
7,10,fake_almaden8,0.901,-1
7,11,fake_almaden8,0.983,-1
7,12,fake_almaden8,0.023,-1
7,13,fake_almaden8,0.977,-1
7,0,fake_singapore0,0.95,-1
7,1,fake_singapore0,0.981,-1
7,2,fake_singapore0,0.957,-1
7,3,fake_singapore0,0.957,-1
7,4,fake_singapore0,0.977,-1
7,5,fake_singapore0,0.975,-1
7,6,fake_singapore0,0.937,-1
7,7,fake_singapore0,0.975,-1
7,8,fake_singapore0,0.962,-1
7,9,fake_singapore0,0.06,-1
7,10,fake_singapore0,0.919,-1
7,11,fake_singapore0,0.774,-1
7,12,fake_singapore0,0.023,-1
7,13,fake_singapore0,0.963,-1
7,0,fake_singapore1,0.943,-1
7,1,fake_singapore1,0.972,-1
7,2,fake_singapore1,0.963,-1
7,3,fake_singapore1,0.962,-1
7,4,fake_singapore1,0.982,-1
7,5,fake_singapore1,0.981,-1
7,6,fake_singapore1,0.945,-1
7,7,fake_singapore1,0.976,-1
7,8,fake_singapore1,0.968,-1
7,9,fake_singapore1,0.054,-1
7,10,fake_singapore1,0.921,-1
7,11,fake_singapore1,0.784,-1
7,12,fake_singapore1,0.021,-1
7,13,fake_singapore1,0.963,-1
7,0,fake_singapore2,0.974,-1
7,1,fake_singapore2,0.977,-1
7,2,fake_singapore2,0.974,-1
7,3,fake_singapore2,0.975,-1
7,4,fake_singapore2,0.974,-1
7,5,fake_singapore2,0.973,-1
7,6,fake_singapore2,0.975,-1
7,7,fake_singapore2,0.975,-1
7,8,fake_singapore2,0.976,-1
7,9,fake_singapore2,0.022,-1
7,10,fake_singapore2,0.927,-1
7,11,fake_singapore2,0.964,-1
7,12,fake_singapore2,0.025,-1
7,13,fake_singapore2,0.972,-1
7,0,fake_singapore3,0.974,-1
7,1,fake_singapore3,0.938,-1
7,2,fake_singapore3,0.947,-1
7,3,fake_singapore3,0.958,-1
7,4,fake_singapore3,0.929,-1
7,5,fake_singapore3,0.923,-1
7,6,fake_singapore3,0.972,-1
7,7,fake_singapore3,0.927,-1
7,8,fake_singapore3,0.95,-1
7,9,fake_singapore3,0.026,-1
7,10,fake_singapore3,0.762,-1
7,11,fake_singapore3,0.941,-1
7,12,fake_singapore3,0.073,-1
7,13,fake_singapore3,0.952,-1
7,0,fake_singapore4,0.975,-1
7,1,fake_singapore4,0.932,-1
7,2,fake_singapore4,0.95,-1
7,3,fake_singapore4,0.95,-1
7,4,fake_singapore4,0.931,-1
7,5,fake_singapore4,0.93,-1
7,6,fake_singapore4,0.98,-1
7,7,fake_singapore4,0.931,-1
7,8,fake_singapore4,0.947,-1
7,9,fake_singapore4,0.028,-1
7,10,fake_singapore4,0.753,-1
7,11,fake_singapore4,0.938,-1
7,12,fake_singapore4,0.071,-1
7,13,fake_singapore4,0.953,-1
7,0,fake_singapore5,0.967,-1
7,1,fake_singapore5,0.965,-1
7,2,fake_singapore5,0.966,-1
7,3,fake_singapore5,0.969,-1
7,4,fake_singapore5,0.965,-1
7,5,fake_singapore5,0.965,-1
7,6,fake_singapore5,0.967,-1
7,7,fake_singapore5,0.962,-1
7,8,fake_singapore5,0.97,-1
7,9,fake_singapore5,0.032,-1
7,10,fake_singapore5,0.887,-1
7,11,fake_singapore5,0.892,-1
7,12,fake_singapore5,0.039,-1
7,13,fake_singapore5,0.966,-1
7,0,fake_mumbai0,0.971,-1
7,1,fake_mumbai0,0.971,-1
7,2,fake_mumbai0,0.97,-1
7,3,fake_mumbai0,0.973,-1
7,4,fake_mumbai0,0.977,-1
7,5,fake_mumbai0,0.971,-1
7,6,fake_mumbai0,0.975,-1
7,7,fake_mumbai0,0.97,-1
7,8,fake_mumbai0,0.975,-1
7,9,fake_mumbai0,0.027,-1
7,10,fake_mumbai0,0.935,-1
7,11,fake_mumbai0,0.951,-1
7,12,fake_mumbai0,0.025,-1
7,13,fake_mumbai0,0.969,-1
7,0,fake_mumbai1,0.99,-1
7,1,fake_mumbai1,0.982,-1
7,2,fake_mumbai1,0.982,-1
7,3,fake_mumbai1,0.989,-1
7,4,fake_mumbai1,0.985,-1
7,5,fake_mumbai1,0.987,-1
7,6,fake_mumbai1,0.987,-1
7,7,fake_mumbai1,0.983,-1
7,8,fake_mumbai1,0.986,-1
7,9,fake_mumbai1,0.01,-1
7,10,fake_mumbai1,0.943,-1
7,11,fake_mumbai1,0.975,-1
7,12,fake_mumbai1,0.015,-1
7,13,fake_mumbai1,0.985,-1
7,0,fake_mumbai2,0.984,-1
7,1,fake_mumbai2,0.984,-1
7,2,fake_mumbai2,0.986,-1
7,3,fake_mumbai2,0.983,-1
7,4,fake_mumbai2,0.984,-1
7,5,fake_mumbai2,0.986,-1
7,6,fake_mumbai2,0.984,-1
7,7,fake_mumbai2,0.986,-1
7,8,fake_mumbai2,0.983,-1
7,9,fake_mumbai2,0.016,-1
7,10,fake_mumbai2,0.908,-1
7,11,fake_mumbai2,0.906,-1
7,12,fake_mumbai2,0.018,-1
7,13,fake_mumbai2,0.983,-1
7,0,fake_mumbai3,0.99,-1
7,1,fake_mumbai3,0.987,-1
7,2,fake_mumbai3,0.985,-1
7,3,fake_mumbai3,0.989,-1
7,4,fake_mumbai3,0.982,-1
7,5,fake_mumbai3,0.986,-1
7,6,fake_mumbai3,0.986,-1
7,7,fake_mumbai3,0.988,-1
7,8,fake_mumbai3,0.985,-1
7,9,fake_mumbai3,0.012,-1
7,10,fake_mumbai3,0.916,-1
7,11,fake_mumbai3,0.905,-1
7,12,fake_mumbai3,0.015,-1
7,13,fake_mumbai3,0.988,-1
7,0,fake_mumbai4,0.965,-1
7,1,fake_mumbai4,0.965,-1
7,2,fake_mumbai4,0.968,-1
7,3,fake_mumbai4,0.963,-1
7,4,fake_mumbai4,0.971,-1
7,5,fake_mumbai4,0.97,-1
7,6,fake_mumbai4,0.962,-1
7,7,fake_mumbai4,0.962,-1
7,8,fake_mumbai4,0.967,-1
7,9,fake_mumbai4,0.036,-1
7,10,fake_mumbai4,0.825,-1
7,11,fake_mumbai4,0.816,-1
7,12,fake_mumbai4,0.032,-1
7,13,fake_mumbai4,0.968,-1
7,0,fake_mumbai5,0.969,-1
7,1,fake_mumbai5,0.969,-1
7,2,fake_mumbai5,0.962,-1
7,3,fake_mumbai5,0.965,-1
7,4,fake_mumbai5,0.963,-1
7,5,fake_mumbai5,0.969,-1
7,6,fake_mumbai5,0.963,-1
7,7,fake_mumbai5,0.963,-1
7,8,fake_mumbai5,0.967,-1
7,9,fake_mumbai5,0.028,-1
7,10,fake_mumbai5,0.817,-1
7,11,fake_mumbai5,0.824,-1
7,12,fake_mumbai5,0.031,-1
7,13,fake_mumbai5,0.965,-1
7,0,fake_mumbai6,0.985,-1
7,1,fake_mumbai6,0.987,-1
7,2,fake_mumbai6,0.989,-1
7,3,fake_mumbai6,0.984,-1
7,4,fake_mumbai6,0.985,-1
7,5,fake_mumbai6,0.985,-1
7,6,fake_mumbai6,0.988,-1
7,7,fake_mumbai6,0.987,-1
7,8,fake_mumbai6,0.986,-1
7,9,fake_mumbai6,0.011,-1
7,10,fake_mumbai6,0.94,-1
7,11,fake_mumbai6,0.975,-1
7,12,fake_mumbai6,0.012,-1
7,13,fake_mumbai6,0.987,-1
7,0,fake_mumbai7,0.986,-1
7,1,fake_mumbai7,0.989,-1
7,2,fake_mumbai7,0.986,-1
7,3,fake_mumbai7,0.986,-1
7,4,fake_mumbai7,0.985,-1
7,5,fake_mumbai7,0.989,-1
7,6,fake_mumbai7,0.985,-1
7,7,fake_mumbai7,0.987,-1
